order_id,product_id,quantity,unit_price,line_total,cogs
O0000879,P000100,2,172.57,345.14,259.02
O0000879,P000053,1,105.27,105.27,77.64
O0000879,P000089,2,209.04,418.08,268.7
O0000882,P000006,2,127.78,255.56,163.24
O0000882,P000188,2,42.25,84.5,53.68
O0000882,P000077,3,54.81,164.43,102.33
O0000882,P000059,2,42.4,84.8,69.16
O0000885,P000168,3,59.75,179.25,139.5
O0000885,P000190,1,108.68,108.68,76.93
O0000885,P000085,3,157.08,471.24,327.96
O0000885,P000079,3,113.61,340.83,225.66
O0000886,P000065,2,184.09,368.18,270.5
O0000886,P000060,3,18.73,56.19,33.6
O0000886,P000019,3,88.69,266.07,219.3
O0000886,P000191,3,94.4,283.2,168.3
O0000888,P000048,3,136.93,410.79,274.59
O0000888,P000148,3,85.42,256.26,173.7
O0000888,P000208,3,90.75,272.25,183.24
O0000888,P000134,1,111.46,111.46,69.28
O0000893,P000076,2,70.57,141.14,115.32
O0000893,P000216,3,174.5,523.5,371.97
O0000893,P000011,2,192.94,385.88,277.58
O0000894,P000200,1,71.12,71.12,41.14
O0000894,P000116,1,118.02,118.02,83.98
O0000894,P000046,2,181.44,362.88,234.9
O0000894,P000050,1,112.54,112.54,83.84
O0000898,P000174,1,80.62,80.62,51.42
O0000904,P000038,2,150.64,301.28,199.34
O0000923,P000027,3,8.95,26.85,19.5
O0000925,P000017,1,129.33,129.33,79.36
O0000925,P000179,2,24.92,49.84,40.16
O0000925,P000118,3,131.37,394.11,271.62
O0000927,P000099,1,89.49,89.49,49.94
O0000929,P000177,2,116.93,233.86,176.5
O0000931,P000197,1,45.2,45.2,28.01
O0000931,P000034,1,159.16,159.16,123.03
O0000931,P000218,3,39.43,118.29,81.84
O0000931,P000057,1,173.82,173.82,98.82
O0000947,P000113,1,130.31,130.31,104.83
O0000947,P000105,2,59.92,119.84,93.06
O0000949,P000075,3,39.15,117.45,86.31
O0000949,P000014,2,142.15,284.3,186.38
O0000958,P000202,1,67.22,67.22,43.37
O0000971,P000124,1,38.14,38.14,24.1
O0000971,P000004,2,61.41,122.82,78.6
O0000975,P000218,1,39.43,39.43,27.28
O0000978,P000105,3,64.7,194.1,139.59
O0000978,P000007,3,37.9,113.7,87.54
O0000978,P000065,2,184.09,368.18,270.5
O0000978,P000155,3,153.96,461.88,388.92
O0000985,P000014,2,142.15,284.3,186.38
O0000985,P000083,2,88.83,177.66,115.42
O0000985,P000165,1,35.61,35.61,23.1
O0000990,P000115,2,64.04,128.08,93.82
O0001007,P000137,2,95.13,190.26,111.6
O0001007,P000169,1,184.78,184.78,110.53
O0001007,P000019,2,88.69,177.38,146.2
O0001007,P000029,2,23.05,46.1,34.16
O0001022,P000177,3,130.6,391.8,264.75
O0001022,P000034,3,159.16,477.48,369.09
O0001024,P000162,2,92.33,184.66,141.06
O0001024,P000201,1,46.52,46.52,30.22
O0001024,P000014,2,142.15,284.3,186.38
O0001024,P000156,1,152.88,152.88,120.89
O0001026,P000078,3,76.24,228.72,180.93
O0001026,P000191,3,91.13,273.39,168.3
O0001027,P000216,1,174.5,174.5,123.99
O0001036,P000058,2,111.12,222.24,172.4
O0001036,P000013,2,67.35,134.7,85.36
O0001036,P000105,1,64.7,64.7,46.53
O0001036,P000094,2,102.07,204.14,145.8
O0001038,P000060,2,19.54,39.08,22.4
O0001038,P000108,3,12.76,38.28,30.09
O0001038,P000149,2,186.82,373.64,267.96
O0001039,P000188,2,42.25,84.5,53.68
O0001039,P000154,1,125.09,125.09,101.57
O0001039,P000092,1,158.09,158.09,95.58
O0001041,P000193,2,62.5,125.0,96.28
O0001041,P000065,3,184.09,552.27,405.75
O0001041,P000082,2,108.66,217.32,126.44
O0001041,P000143,2,113.27,226.54,150.16
O0001045,P000144,1,20.82,20.82,13.54
O0001052,P000099,3,87.22,261.66,149.82
O0001052,P000210,3,108.74,326.22,202.17
O0001056,P000013,2,67.35,134.7,85.36
O0001056,P000063,2,116.15,232.3,130.22
O0001056,P000171,2,204.9,409.8,229.36
O0001056,P000217,1,180.42,180.42,124.78
O0001064,P000185,2,181.06,362.12,279.06
O0001064,P000056,1,211.91,211.91,124.1
O0001064,P000129,3,191.34,574.02,399.6
O0001064,P000125,1,133.53,133.53,105.05
O0001066,P000120,2,74.55,149.1,101.5
O0001066,P000092,3,158.09,474.27,286.74
O0001066,P000105,3,64.7,194.1,139.59
O0001072,P000097,2,167.82,335.64,244.32
O0001073,P000117,3,93.0,279.0,167.79
O0001073,P000046,1,181.44,181.44,117.45
O0001074,P000096,2,92.07,184.14,108.78
O0001074,P000017,3,115.5,346.5,238.08
O0001074,P000119,3,139.19,417.57,247.89
O0001074,P000029,1,23.05,23.05,17.08
O0001081,P000161,3,151.66,454.98,414.54
O0001089,P000134,3,120.63,361.89,207.84
O0001090,P000205,1,105.36,105.36,74.12
O0001090,P000088,3,101.61,304.83,188.79
O0001093,P000220,2,131.92,263.84,211.22
O0001093,P000114,2,26.83,53.66,43.8
O0001094,P000116,3,118.02,354.06,251.94
O0001094,P000150,3,122.07,366.21,213.51
O0001094,P000140,2,129.81,259.62,211.16
O0001098,P000097,3,167.82,503.46,366.48
O0001098,P000030,3,87.03,261.09,192.51
O0001099,P000017,3,129.33,387.99,238.08
O0001099,P000068,1,20.3,20.3,15.67
O0001103,P000007,1,37.9,37.9,29.18
O0001103,P000196,2,18.21,36.42,23.62
O0001104,P000027,2,8.3,16.6,13.0
O0001104,P000104,3,145.45,436.35,334.38
O0001104,P000021,2,57.61,115.22,89.16
O0001107,P000176,3,73.87,221.61,132.96
O0001107,P000076,2,67.67,135.34,115.32
O0001107,P000109,2,160.16,320.32,198.44
O0001107,P000158,1,19.57,19.57,10.94
O0001108,P000125,2,133.53,267.06,210.1
O0001110,P000171,1,204.9,204.9,114.68
O0001115,P000125,1,126.51,126.51,105.05
O0001119,P000095,2,185.01,370.02,266.76
O0001121,P000165,2,35.61,71.22,46.2
O0001121,P000220,2,131.92,263.84,211.22
O0001124,P000152,3,50.19,150.57,103.08
O0001127,P000056,3,211.91,635.73,372.3
O0001127,P000029,1,23.05,23.05,17.08
O0001127,P000055,2,103.25,206.5,164.3
O0001132,P000207,2,180.55,361.1,276.08
O0001136,P000099,2,89.49,178.98,99.88
O0001138,P000085,3,157.08,471.24,327.96
O0001138,P000136,3,162.55,487.65,399.06
O0001139,P000178,2,170.73,341.46,192.9
O0001139,P000072,1,31.58,31.58,22.3
O0001139,P000086,3,50.61,151.83,105.03
O0001139,P000176,3,73.87,221.61,132.96
O0001144,P000048,2,136.93,273.86,183.06
O0001144,P000217,1,180.42,180.42,124.78
O0001144,P000180,2,172.02,344.04,270.9
O0001144,P000135,1,123.58,123.58,80.6
O0001145,P000061,2,67.98,135.96,100.06
O0001145,P000177,3,130.6,391.8,264.75
O0001145,P000072,3,31.58,94.74,66.9
O0001153,P000095,1,185.01,185.01,133.38
O0001153,P000153,1,26.12,26.12,18.02
O0001153,P000179,1,24.92,24.92,20.08
O0001153,P000132,1,205.17,205.17,130.56
O0001154,P000185,3,181.06,543.18,418.59
O0001160,P000077,2,54.81,109.62,68.22
O0001160,P000054,2,8.53,17.06,10.68
O0001160,P000141,3,243.31,729.93,414.42
O0001162,P000132,2,205.17,410.34,261.12
O0001165,P000202,3,67.22,201.66,130.11
O0001165,P000120,3,74.55,223.65,152.25
O0001165,P000026,2,55.64,111.28,75.96
O0001170,P000098,3,8.88,26.64,19.5
O0001170,P000060,3,19.54,58.62,33.6
O0001170,P000066,3,109.32,327.96,184.5
O0001170,P000145,3,87.36,262.08,195.6
O0001171,P000030,2,87.03,174.06,128.34
O0001171,P000076,3,63.82,191.46,172.98
O0001176,P000084,3,117.97,353.91,288.06
O0001176,P000074,3,102.46,307.38,251.25
O0001178,P000035,3,105.63,316.89,206.91
O0001178,P000137,3,95.13,285.39,167.4
O0001189,P000197,3,45.2,135.6,84.03
O0001189,P000075,3,39.15,117.45,86.31
O0001189,P000059,2,42.4,84.8,69.16
O0001189,P000103,1,86.7,86.7,55.94
O0001194,P000076,3,70.57,211.71,172.98
O0001198,P000125,1,133.53,133.53,105.05
O0001198,P000034,3,159.16,477.48,369.09
O0001198,P000076,3,70.57,211.71,172.98
O0001199,P000204,1,193.37,193.37,113.36
O0001199,P000067,3,134.32,402.96,260.79
O0001199,P000046,2,181.44,362.88,234.9
O0001199,P000018,1,167.08,167.08,118.6
O0001201,P000119,1,139.19,139.19,82.63
O0001201,P000041,2,87.84,175.68,102.42
O0001206,P000208,1,90.75,90.75,61.08
O0001206,P000213,1,113.38,113.38,92.46
O0001206,P000203,1,168.85,168.85,121.76
O0001206,P000050,3,123.33,369.99,251.52
O0001210,P000107,1,66.3,66.3,48.89
O0001210,P000115,1,64.04,64.04,46.91
O0001211,P000214,2,15.6,31.2,22.06
O0001211,P000001,3,41.02,123.06,80.19
O0001211,P000057,2,173.82,347.64,197.64
O0001211,P000167,3,93.41,280.23,210.15
O0001212,P000125,3,133.53,400.59,315.15
O0001212,P000175,2,179.57,359.14,243.36
O0001213,P000163,1,62.87,62.87,45.01
O0001213,P000046,2,181.44,362.88,234.9
O0001213,P000220,2,131.92,263.84,211.22
O0001217,P000078,1,73.24,73.24,60.31
O0001225,P000144,1,20.82,20.82,13.54
O0001225,P000023,3,100.61,301.83,225.51
O0001225,P000015,3,154.53,463.59,383.04
O0001225,P000128,2,44.52,89.04,59.6
O0001226,P000139,2,51.03,102.06,60.9
O0001226,P000116,1,118.02,118.02,83.98
O0001226,P000164,3,103.98,311.94,175.38
O0001228,P000086,3,58.31,174.93,105.03
O0001228,P000171,1,204.9,204.9,114.68
O0001230,P000211,1,122.08,122.08,76.33
O0001230,P000058,1,111.12,111.12,86.2
O0001230,P000107,2,60.83,121.66,97.78
O0001230,P000013,1,67.35,67.35,42.68
O0001232,P000125,3,124.75,374.25,315.15
O0001234,P000094,1,102.07,102.07,72.9
O0001234,P000132,1,205.17,205.17,130.56
O0001236,P000050,3,123.33,369.99,251.52
O0001236,P000129,3,191.34,574.02,399.6
O0001239,P000193,3,62.5,187.5,144.42
O0001239,P000140,1,129.81,129.81,105.58
O0001239,P000024,2,110.76,221.52,132.12
O0001241,P000055,2,103.25,206.5,164.3
O0001241,P000199,2,50.43,100.86,64.3
O0001241,P000147,2,160.43,320.86,185.16
O0001241,P000192,2,185.35,370.7,279.24
O0001244,P000195,1,56.5,56.5,35.01
O0001244,P000217,3,180.42,541.26,374.34
O0001244,P000090,2,115.66,231.32,181.04
O0001250,P000205,1,105.36,105.36,74.12
O0001250,P000144,1,20.82,20.82,13.54
O0001255,P000212,1,66.35,66.35,52.8
O0001255,P000020,3,21.98,65.94,48.87
O0001255,P000009,3,165.69,497.07,345.03
O0001255,P000194,3,182.77,548.31,324.69
O0001256,P000032,2,96.56,193.12,157.14
O0001256,P000211,2,122.08,244.16,152.66
O0001260,P000185,3,160.27,480.81,418.59
O0001261,P000154,2,125.09,250.18,203.14
O0001261,P000136,3,170.33,510.99,399.06
O0001261,P000109,1,143.04,143.04,99.22
O0001269,P000120,1,74.55,74.55,50.75
O0001269,P000164,2,103.98,207.96,116.92
O0001269,P000209,1,75.33,75.33,51.06
O0001270,P000064,1,161.85,161.85,113.1
O0001270,P000095,1,181.18,181.18,133.38
O0001270,P000165,1,32.77,32.77,23.1
O0001275,P000198,2,155.23,310.46,242.66
O0001275,P000026,3,55.64,166.92,113.94
O0001275,P000197,1,45.2,45.2,28.01
O0001275,P000052,3,195.36,586.08,376.35
O0001276,P000116,2,118.02,236.04,167.96
O0001276,P000131,2,51.84,103.68,85.3
O0001276,P000031,1,104.78,104.78,66.52
O0001276,P000179,1,24.92,24.92,20.08
O0001278,P000140,1,129.81,129.81,105.58
O0001278,P000197,2,45.2,90.4,56.02
O0001278,P000040,3,54.04,162.12,123.36
O0001278,P000072,1,31.58,31.58,22.3
O0001284,P000202,2,62.86,125.72,86.74
O0001291,P000040,2,58.35,116.7,82.24
O0001291,P000109,1,160.16,160.16,99.22
O0001291,P000124,3,38.14,114.42,72.3
O0001292,P000182,1,162.81,162.81,97.66
O0001297,P000145,1,87.36,87.36,65.2
O0001300,P000139,1,49.67,49.67,30.45
O0001300,P000131,2,51.84,103.68,85.3
O0001300,P000165,1,35.61,35.61,23.1
O0001305,P000014,3,142.15,426.45,279.57
O0001305,P000199,2,50.43,100.86,64.3
O0001305,P000198,1,149.78,149.78,121.33
O0001305,P000010,2,82.0,164.0,106.74
O0001309,P000033,3,190.5,571.5,393.87
O0001311,P000136,1,170.33,170.33,133.02
O0001311,P000216,2,164.43,328.86,247.98
O0001311,P000132,2,188.7,377.4,261.12
O0001323,P000143,2,114.91,229.82,150.16
O0001323,P000109,3,160.16,480.48,297.66
O0001323,P000146,3,176.67,530.01,364.56
O0001325,P000087,3,132.98,398.94,285.75
O0001325,P000029,3,23.05,69.15,51.24
O0001325,P000128,3,46.36,139.08,89.4
O0001325,P000024,3,94.98,284.94,198.18
O0001328,P000138,2,15.57,31.14,20.12
O0001328,P000158,2,19.57,39.14,21.88
O0001328,P000094,3,102.07,306.21,218.7
O0001329,P000056,2,211.91,423.82,248.2
O0001329,P000150,3,122.07,366.21,213.51
O0001329,P000170,1,96.8,96.8,54.42
O0001337,P000182,3,142.8,428.4,292.98
O0001337,P000143,2,118.23,236.46,150.16
O0001337,P000009,2,165.69,331.38,230.02
O0001337,P000181,3,138.73,416.19,335.13
O0001339,P000156,1,152.88,152.88,120.89
O0001339,P000132,2,205.17,410.34,261.12
O0001339,P000099,1,89.49,89.49,49.94
O0001339,P000048,2,136.93,273.86,183.06
O0001342,P000041,2,87.84,175.68,102.42
O0001342,P000198,1,155.23,155.23,121.33
O0001342,P000195,1,56.5,56.5,35.01
O0001349,P000055,1,103.25,103.25,82.15
O0001349,P000165,3,35.61,106.83,69.3
O0001349,P000069,2,202.06,404.12,265.24
O0001352,P000154,1,125.09,125.09,101.57
O0001353,P000190,3,108.68,326.04,230.79
O0001354,P000054,1,9.48,9.48,5.34
O0001354,P000057,2,173.82,347.64,197.64
O0001358,P000083,2,88.83,177.66,115.42
O0001362,P000167,2,79.82,159.64,140.1
O0001366,P000032,2,101.71,203.42,157.14
O0001366,P000136,1,170.33,170.33,133.02
O0001366,P000147,1,160.43,160.43,92.58
O0001366,P000117,2,82.75,165.5,111.86
O0001371,P000205,1,105.36,105.36,74.12
O0001377,P000160,1,67.09,67.09,59.93
O0001377,P000134,1,120.63,120.63,69.28
O0001377,P000209,2,71.48,142.96,102.12
O0001377,P000197,1,45.2,45.2,28.01
O0001388,P000064,3,161.85,485.55,339.3
O0001388,P000170,1,96.8,96.8,54.42
O0001393,P000047,1,211.23,211.23,133.5
O0001393,P000088,2,101.61,203.22,125.86
O0001393,P000001,1,41.02,41.02,26.73
O0001395,P000125,2,133.53,267.06,210.1
O0001395,P000072,1,28.23,28.23,22.3
O0001395,P000045,3,169.37,508.11,370.44
O0001400,P000172,2,183.34,366.68,218.24
O0001400,P000187,1,89.77,89.77,52.63
O0001400,P000006,3,127.78,383.34,244.86
O0001409,P000053,2,105.27,210.54,155.28
O0001409,P000042,2,153.63,307.26,213.14
O0001409,P000159,2,193.58,387.16,266.22
O0001409,P000037,1,162.34,162.34,96.23
O0001411,P000192,3,185.35,556.05,418.86
O0001411,P000156,3,152.88,458.64,362.67
O0001411,P000107,2,66.3,132.6,97.78
O0001411,P000005,1,237.41,237.41,139.7
O0001412,P000120,3,74.55,223.65,152.25
O0001412,P000070,1,133.12,133.12,100.88
O0001412,P000219,2,115.81,231.62,129.02
O0001416,P000174,1,80.62,80.62,51.42
O0001416,P000180,2,172.02,344.04,270.9
O0001416,P000171,3,186.87,560.61,344.04
O0001416,P000129,2,191.34,382.68,266.4
O0001418,P000116,3,118.02,354.06,251.94
O0001421,P000064,2,142.61,285.22,226.2
O0001423,P000187,1,89.77,89.77,52.63
O0001429,P000202,2,67.22,134.44,86.74
O0001429,P000133,3,161.02,483.06,417.96
O0001429,P000201,1,46.52,46.52,30.22
O0001429,P000070,2,133.12,266.24,201.76
O0001431,P000124,2,38.14,76.28,48.2
O0001431,P000010,1,91.65,91.65,53.37
O0001439,P000181,1,160.5,160.5,111.71
O0001440,P000014,3,142.15,426.45,279.57
O0001443,P000017,2,129.33,258.66,158.72
O0001444,P000208,3,90.75,272.25,183.24
O0001444,P000132,3,205.17,615.51,391.68
O0001444,P000115,2,64.04,128.08,93.82
O0001445,P000081,1,33.16,33.16,23.94
O0001445,P000132,1,205.17,205.17,130.56
O0001445,P000051,1,59.73,59.73,48.24
O0001447,P000184,2,198.0,396.0,260.64
O0001447,P000151,2,104.27,208.54,161.3
O0001451,P000195,3,56.5,169.5,105.03
O0001453,P000205,3,105.36,316.08,222.36
O0001455,P000126,3,99.11,297.33,237.99
O0001455,P000173,3,180.17,540.51,391.14
O0001455,P000090,2,115.66,231.32,181.04
O0001461,P000015,3,154.53,463.59,383.04
O0001461,P000166,1,123.53,123.53,74.06
O0001461,P000220,2,131.92,263.84,211.22
O0001464,P000194,3,176.63,529.89,324.69
O0001464,P000172,2,183.34,366.68,218.24
O0001465,P000160,1,76.27,76.27,59.93
O0001465,P000170,3,96.8,290.4,163.26
O0001465,P000099,1,80.72,80.72,49.94
O0001466,P000045,3,177.13,531.39,370.44
O0001466,P000027,3,8.95,26.85,19.5
O0001476,P000184,3,198.0,594.0,390.96
O0001476,P000173,1,180.17,180.17,130.38
O0001476,P000120,2,74.55,149.1,101.5
O0001482,P000197,3,45.2,135.6,84.03
O0001482,P000011,1,213.66,213.66,138.79
O0001489,P000017,2,129.33,258.66,158.72
O0001489,P000030,1,87.03,87.03,64.17
O0001495,P000194,3,182.77,548.31,324.69
O0001496,P000203,1,161.28,161.28,121.76
O0001496,P000046,1,181.44,181.44,117.45
O0001496,P000047,3,211.23,633.69,400.5
O0001496,P000121,3,173.56,520.68,323.1
O0001498,P000119,2,135.97,271.94,165.26
O0001498,P000069,1,202.06,202.06,132.62
O0001503,P000205,2,96.2,192.4,148.24
O0001503,P000069,2,202.06,404.12,265.24
O0001504,P000103,1,86.7,86.7,55.94
O0001504,P000183,1,74.7,74.7,58.92
O0001504,P000168,1,59.75,59.75,46.5
O0001505,P000199,1,50.43,50.43,32.15
O0001509,P000022,3,172.32,516.96,356.7
O0001509,P000148,2,87.71,175.42,115.8
O0001509,P000043,2,9.11,18.22,12.62
O0001510,P000067,1,134.32,134.32,86.93
O0001513,P000192,1,185.35,185.35,139.62
O0001513,P000038,2,147.08,294.16,199.34
O0001513,P000142,3,195.51,586.53,369.24
O0001513,P000090,3,115.66,346.98,271.56
O0001516,P000166,1,123.53,123.53,74.06
O0001516,P000067,1,134.32,134.32,86.93
O0001518,P000053,1,105.27,105.27,77.64
O0001518,P000005,2,237.41,474.82,279.4
O0001518,P000216,3,162.49,487.47,371.97
O0001518,P000167,3,93.41,280.23,210.15
O0001520,P000197,2,45.2,90.4,56.02
O0001520,P000160,2,76.27,152.54,119.86
O0001520,P000157,2,52.19,104.38,71.04
O0001521,P000186,2,36.72,73.44,59.86
O0001525,P000208,1,90.75,90.75,61.08
O0001525,P000046,2,154.46,308.92,234.9
O0001525,P000049,2,86.43,172.86,106.96
O0001536,P000109,3,160.16,480.48,297.66
O0001536,P000012,2,149.91,299.82,187.84
O0001540,P000220,3,131.92,395.76,316.83
O0001540,P000178,2,170.73,341.46,192.9
O0001546,P000062,2,226.91,453.82,252.56
O0001549,P000156,1,152.88,152.88,120.89
O0001550,P000003,2,143.71,287.42,175.06
O0001550,P000138,3,15.57,46.71,30.18
O0001553,P000083,1,88.83,88.83,57.71
O0001553,P000199,2,50.43,100.86,64.3
O0001555,P000045,1,169.79,169.79,123.48
O0001557,P000153,2,29.01,58.02,36.04
O0001557,P000107,1,66.3,66.3,48.89
O0001557,P000214,3,15.6,46.8,33.09
O0001557,P000191,3,94.4,283.2,168.3
O0001561,P000163,1,62.87,62.87,45.01
O0001561,P000143,3,118.23,354.69,225.24
O0001561,P000048,3,136.93,410.79,274.59
O0001570,P000038,1,150.64,150.64,99.67
O0001570,P000183,1,74.7,74.7,58.92
O0001570,P000055,3,103.25,309.75,246.45
O0001570,P000117,3,93.0,279.0,167.79
O0001579,P000060,1,19.02,19.02,11.2
O0001579,P000207,1,180.55,180.55,138.04
O0001579,P000135,2,138.8,277.6,161.2
O0001586,P000111,1,87.61,87.61,59.95
O0001586,P000009,1,165.69,165.69,115.01
O0001593,P000158,3,19.57,58.71,32.82
O0001593,P000010,2,91.65,183.3,106.74
O0001593,P000187,1,89.77,89.77,52.63
O0001593,P000142,1,195.51,195.51,123.08
O0001595,P000124,3,38.14,114.42,72.3
O0001595,P000054,3,9.1,27.3,16.02
O0001595,P000147,2,147.67,295.34,185.16
O0001595,P000156,3,152.88,458.64,362.67
O0001598,P000206,3,68.58,205.74,148.29
O0001598,P000036,1,137.46,137.46,114.78
O0001598,P000086,3,58.31,174.93,105.03
O0001598,P000111,2,87.61,175.22,119.9
O0001599,P000032,1,101.71,101.71,78.57
O0001599,P000035,1,105.63,105.63,68.97
O0001599,P000073,3,143.59,430.77,329.49
O0001599,P000089,1,209.04,209.04,134.35
O0001600,P000110,3,22.63,67.89,49.41
O0001601,P000071,1,13.16,13.16,8.34
O0001606,P000015,3,154.53,463.59,383.04
O0001606,P000046,3,181.44,544.32,352.35
O0001606,P000114,1,31.0,31.0,21.9
O0001607,P000135,1,136.02,136.02,80.6
O0001607,P000089,1,209.04,209.04,134.35
O0001607,P000044,1,71.92,71.92,56.99
O0001614,P000070,2,117.37,234.74,201.76
O0001614,P000102,3,139.36,418.08,306.27
O0001615,P000093,2,34.96,69.92,42.26
O0001615,P000197,1,45.2,45.2,28.01
O0001615,P000095,1,185.01,185.01,133.38
O0001618,P000211,2,122.08,244.16,152.66
O0001618,P000212,1,66.35,66.35,52.8
O0001618,P000026,1,47.47,47.47,37.98
O0001619,P000068,2,19.8,39.6,31.34
O0001619,P000120,2,74.55,149.1,101.5
O0001619,P000056,3,211.91,635.73,372.3
O0001619,P000014,1,142.15,142.15,93.19
O0001620,P000021,2,63.5,127.0,89.16
O0001620,P000107,3,63.63,190.89,146.67
O0001620,P000048,1,136.93,136.93,91.53
O0001620,P000018,3,167.08,501.24,355.8
O0001623,P000035,1,105.63,105.63,68.97
O0001627,P000059,1,42.4,42.4,34.58
O0001627,P000201,1,46.52,46.52,30.22
O0001627,P000196,3,16.6,49.8,35.43
O0001628,P000144,2,20.82,41.64,27.08
O0001630,P000075,3,39.15,117.45,86.31
O0001630,P000152,3,50.19,150.57,103.08
O0001634,P000180,2,172.02,344.04,270.9
O0001634,P000211,1,122.08,122.08,76.33
O0001634,P000006,1,110.05,110.05,81.62
O0001634,P000138,3,15.57,46.71,30.18
O0001636,P000080,3,50.15,150.45,124.23
O0001636,P000098,2,7.74,15.48,13.0
O0001636,P000143,1,111.12,111.12,75.08
O0001636,P000192,3,185.35,556.05,418.86
O0001638,P000132,3,205.17,615.51,391.68
O0001638,P000060,1,19.54,19.54,11.2
O0001638,P000214,1,15.6,15.6,11.03
O0001638,P000084,2,108.6,217.2,192.04
O0001639,P000010,2,91.65,183.3,106.74
O0001639,P000160,3,76.27,228.81,179.79
O0001639,P000146,2,168.91,337.82,243.04
O0001640,P000094,1,102.07,102.07,72.9
O0001640,P000136,2,170.33,340.66,266.04
O0001640,P000062,2,226.91,453.82,252.56
O0001645,P000184,1,198.0,198.0,130.32
O0001645,P000092,3,158.09,474.27,286.74
O0001645,P000101,3,89.95,269.85,168.3
O0001647,P000001,3,36.05,108.15,80.19
O0001647,P000085,2,157.08,314.16,218.64
O0001647,P000091,2,38.95,77.9,50.14
O0001664,P000088,3,101.61,304.83,188.79
O0001664,P000183,1,74.7,74.7,58.92
O0001666,P000125,2,133.53,267.06,210.1
O0001667,P000187,1,89.77,89.77,52.63
O0001667,P000196,2,18.21,36.42,23.62
O0001668,P000161,3,167.58,502.74,414.54
O0001668,P000127,1,38.74,38.74,22.64
O0001668,P000202,3,67.22,201.66,130.11
O0001676,P000032,3,101.71,305.13,235.71
O0001684,P000013,3,67.35,202.05,128.04
O0001684,P000140,1,129.81,129.81,105.58
O0001684,P000146,1,176.67,176.67,121.52
O0001684,P000112,1,6.62,6.62,5.01
O0001686,P000095,2,185.01,370.02,266.76
O0001686,P000117,3,93.0,279.0,167.79
O0001690,P000094,1,102.07,102.07,72.9
O0001690,P000161,1,167.58,167.58,138.18
O0001692,P000154,2,119.52,239.04,203.14
O0001692,P000064,2,161.85,323.7,226.2
O0001692,P000157,3,52.19,156.57,106.56
O0001692,P000067,2,134.32,268.64,173.86
O0001696,P000146,2,176.67,353.34,243.04
O0001696,P000138,2,15.57,31.14,20.12
O0001696,P000183,2,70.65,141.3,117.84
O0001696,P000203,3,154.12,462.36,365.28
O0001697,P000011,2,191.65,383.3,277.58
O0001697,P000076,3,70.57,211.71,172.98
O0001697,P000069,2,202.06,404.12,265.24
O0001697,P000107,2,66.3,132.6,97.78
O0001700,P000019,2,88.69,177.38,146.2
O0001700,P000065,3,184.09,552.27,405.75
O0001703,P000088,3,92.13,276.39,188.79
O0001703,P000152,1,50.19,50.19,34.36
O0001704,P000068,2,20.3,40.6,31.34
O0001704,P000138,1,14.78,14.78,10.06
O0001704,P000137,2,81.95,163.9,111.6
O0001704,P000056,3,211.91,635.73,372.3
O0001706,P000113,3,130.31,390.93,314.49
O0001708,P000163,2,62.87,125.74,90.02
O0001718,P000008,1,119.97,119.97,81.55
O0001718,P000216,1,174.5,174.5,123.99
O0001718,P000031,1,104.78,104.78,66.52
O0001719,P000127,3,40.33,120.99,67.92
O0001726,P000183,1,74.7,74.7,58.92
O0001726,P000044,3,71.92,215.76,170.97
O0001726,P000210,1,108.74,108.74,67.39
