customer_id,signup_date,acquisition_channel,region,is_vip
C003268,2024-02-17,Affiliate,Central,0
C004989,2024-02-17,Social,West,1
C001324,2024-02-17,Paid Search,East,1
C005776,2024-02-17,Affiliate,Central,0
C003922,2024-02-17,Paid Search,East,0
C006256,2024-02-17,Affiliate,West,0
C003700,2024-02-17,Affiliate,South,0
C001555,2024-02-17,Social,Central,0
C008512,2024-02-17,Organic,West,0
C002429,2024-02-17,Email,Central,1
C005652,2024-02-17,Paid Search,Central,0
C007047,2024-02-18,Organic,North,1
C005341,2024-02-18,Paid Search,West,0
C004092,2024-02-18,Organic,West,0
C002107,2024-02-18,Paid Search,Central,0
C005273,2024-02-18,Direct,South,0
C001888,2024-02-18,Paid Search,Central,0
C008604,2024-02-18,Organic,Central,0
C008269,2024-02-18,Paid Search,West,0
C004692,2024-02-18,Organic,West,0
C006783,2024-02-18,Organic,West,0
C003985,2024-02-18,Email,South,0
C002761,2024-02-18,Paid Search,West,0
C006987,2024-02-18,Social,Central,1
C000240,2024-02-18,Organic,South,0
C002249,2024-02-19,Email,East,0
C003851,2024-02-19,Organic,North,0
C001047,2024-02-19,Social,South,0
C002862,2024-02-19,Paid Search,North,0
C003242,2024-02-19,Direct,Central,0
C003421,2024-02-19,Direct,West,0
C001707,2024-02-19,Organic,East,0
C002953,2024-02-19,Organic,South,0
C003057,2024-02-19,Organic,South,0
C004851,2024-02-19,Direct,North,0
C007037,2024-02-19,Paid Search,North,0
C001141,2024-02-19,Paid Search,North,0
C008778,2024-02-19,Social,West,0
C000354,2024-02-19,Affiliate,Central,0
C003939,2024-02-19,Social,North,0
C007481,2024-02-19,Email,Central,0
C001003,2024-02-19,Organic,North,0
C003887,2024-02-19,Email,West,0
C002611,2024-02-19,Email,South,0
C008196,2024-02-20,Paid Search,South,0
C007398,2024-02-20,Paid Search,South,0
C001623,2024-02-20,Paid Search,West,1
C001610,2024-02-20,Organic,East,0
C006422,2024-02-20,Social,East,0
C007234,2024-02-20,Paid Search,East,0
C004984,2024-02-20,Social,West,0
C007882,2024-02-20,Email,North,0
C008333,2024-02-20,Affiliate,East,0
C005788,2024-02-20,Paid Search,East,0
C000848,2024-02-21,Email,East,0
C003171,2024-02-21,Email,West,0
C000805,2024-02-21,Organic,North,1
C002485,2024-02-21,Affiliate,East,0
C007874,2024-02-21,Paid Search,Central,0
C001077,2024-02-21,Social,West,0
C001946,2024-02-21,Paid Search,Central,0
C007516,2024-02-21,Paid Search,North,0
C001688,2024-02-21,Paid Search,East,0
C001708,2024-02-21,Paid Search,North,1
C006272,2024-02-21,Organic,North,0
C002802,2024-02-21,Organic,East,0
C005189,2024-02-21,Organic,East,0
C006902,2024-02-21,Email,West,0
C007318,2024-02-21,Organic,East,0
C000544,2024-02-21,Paid Search,Central,0
C003322,2024-02-21,Direct,Central,0
C008416,2024-02-21,Paid Search,North,0
C007134,2024-02-21,Direct,North,0
C001813,2024-02-22,Paid Search,East,0
C003453,2024-02-22,Social,West,0
C008682,2024-02-22,Social,North,0
C007059,2024-02-22,Paid Search,North,0
C001971,2024-02-22,Paid Search,South,0
C006566,2024-02-22,Organic,East,0
C003266,2024-02-22,Paid Search,Central,0
C007261,2024-02-22,Email,North,1
C008610,2024-02-22,Paid Search,Central,0
C008186,2024-02-22,Social,West,0
C007892,2024-02-22,Direct,North,0
C008289,2024-02-22,Affiliate,East,0
C005977,2024-02-22,Paid Search,West,0
C001266,2024-02-22,Paid Search,South,1
C008655,2024-02-23,Email,South,0
C004250,2024-02-23,Organic,Central,0
C006630,2024-02-23,Email,North,0
C006862,2024-02-23,Direct,Central,0
C005330,2024-02-23,Affiliate,South,0
C007806,2024-02-23,Social,East,0
C006488,2024-02-23,Organic,East,0
C007248,2024-02-23,Paid Search,West,0
C004408,2024-02-23,Social,West,0
C007011,2024-02-23,Email,South,0
C007416,2024-02-23,Paid Search,East,0
C005236,2024-02-23,Direct,Central,0
C003665,2024-02-23,Organic,East,0
C003137,2024-02-24,Affiliate,East,0
C000358,2024-02-24,Direct,North,0
C005825,2024-02-24,Paid Search,West,0
C006767,2024-02-24,Email,North,0
C003364,2024-02-24,Organic,South,0
C005546,2024-02-24,Affiliate,North,0
C004205,2024-02-24,Social,South,0
C006994,2024-02-24,Organic,East,0
C007257,2024-02-24,Affiliate,West,0
C002651,2024-02-24,Email,North,0
C008749,2024-02-24,Organic,East,0
C000420,2024-02-24,Organic,West,0
C001601,2024-02-24,Organic,East,0
C006160,2024-02-25,Paid Search,West,0
C004608,2024-02-25,Email,North,0
C008036,2024-02-25,Email,North,0
C007399,2024-02-25,Direct,North,0
C001241,2024-02-25,Paid Search,North,0
C008936,2024-02-25,Organic,Central,0
C003726,2024-02-25,Organic,North,0
C008831,2024-02-25,Social,North,0
C005787,2024-02-25,Email,West,0
C005797,2024-02-25,Organic,South,0
C005369,2024-02-25,Social,South,0
C008012,2024-02-25,Paid Search,North,0
C004398,2024-02-25,Paid Search,South,0
C001655,2024-02-25,Social,East,0
C008782,2024-02-25,Social,Central,0
C006734,2024-02-25,Affiliate,North,0
C002479,2024-02-25,Paid Search,South,0
C006570,2024-02-25,Email,East,0
C005556,2024-02-25,Paid Search,West,0
C004831,2024-02-25,Direct,Central,0
C008823,2024-02-26,Affiliate,,0
C003862,2024-02-26,Direct,North,0
C002136,2024-02-26,Social,North,0
C007709,2024-02-26,Affiliate,Central,1
C003964,2024-02-26,Email,East,0
C003778,2024-02-26,Social,West,0
C006625,2024-02-26,Affiliate,West,0
C004650,2024-02-26,Organic,South,0
C005457,2024-02-26,Paid Search,South,0
C006769,2024-02-26,Email,Central,0
C004859,2024-02-26,Email,North,0
C002981,2024-02-26,Organic,North,0
C004703,2024-02-26,Paid Search,Central,0
C002692,2024-02-26,Organic,East,0
C004165,2024-02-26,Social,East,0
C001203,2024-02-26,Direct,West,0
C004471,2024-02-27,Paid Search,South,0
C000918,2024-02-27,Organic,East,0
C001101,2024-02-27,Email,Central,0
C004453,2024-02-27,Social,North,1
C003769,2024-02-27,Organic,East,0
C007552,2024-02-27,Organic,Central,0
C001538,2024-02-27,Paid Search,West,0
C005387,2024-02-27,Affiliate,East,0
C006033,2024-02-27,Social,Central,0
C000757,2024-02-27,Direct,West,0
C001350,2024-02-27,Organic,South,0
C007715,2024-02-27,Direct,East,0
C001691,2024-02-28,Direct,Central,0
C008470,2024-02-28,Email,West,0
C001877,2024-02-28,Organic,West,0
C008312,2024-02-28,Affiliate,West,0
C000700,2024-02-28,Social,Central,0
C002315,2024-02-28,Direct,East,0
C007187,2024-02-28,Email,East,0
C004232,2024-02-28,Social,Central,0
C002860,2024-02-28,Social,North,0
C002958,2024-02-28,Paid Search,Central,0
C000787,2024-02-28,Organic,West,0
C004416,2024-02-28,Paid Search,Central,0
C005339,2024-02-28,Direct,North,0
C003094,2024-02-28,Organic,South,0
C005485,2024-02-28,Paid Search,East,0
C005885,2024-02-29,Paid Search,Central,0
C002827,2024-02-29,Organic,South,0
C000042,2024-02-29,Social,Central,0
C003051,2024-02-29,Social,North,0
C002234,2024-02-29,Social,South,0
C006794,2024-02-29,Organic,Central,0
C008710,2024-02-29,Paid Search,West,0
C006882,2024-02-29,Paid Search,North,0
C003428,2024-02-29,Paid Search,North,0
C006599,2024-02-29,Paid Search,East,0
C001294,2024-02-29,Social,,0
C001076,2024-02-29,Email,North,0
C005384,2024-02-29,Paid Search,West,0
C008508,2024-02-29,Email,East,0
C004721,2024-02-29,Paid Search,East,0
C006978,2024-02-29,Paid Search,East,1
C006952,2024-02-29,Organic,South,0
C003214,2024-03-01,Affiliate,Central,0
C002941,2024-03-01,Paid Search,South,0
C000800,2024-03-01,Social,South,0
C001191,2024-03-01,Paid Search,East,0
C003151,2024-03-01,Paid Search,East,0
C002842,2024-03-01,Paid Search,Central,0
C002734,2024-03-01,Paid Search,West,0
C004476,2024-03-01,Social,South,0
C000914,2024-03-01,Email,East,0
C007527,2024-03-01,Organic,West,0
C004444,2024-03-01,Organic,North,0
C006494,2024-03-01,Paid Search,East,1
C004434,2024-03-01,Organic,West,0
C006144,2024-03-01,Organic,East,0
C001592,2024-03-01,Organic,West,0
C000558,2024-03-01,Paid Search,Central,0
C006981,2024-03-01,Direct,South,0
C002525,2024-03-02,Paid Search,West,0
C008249,2024-03-02,Paid Search,West,0
C001379,2024-03-02,Paid Search,West,0
C008492,2024-03-02,Paid Search,West,1
C002080,2024-03-02,Paid Search,North,0
C004294,2024-03-02,Organic,West,0
C003771,2024-03-02,Organic,West,1
C006093,2024-03-02,Direct,South,0
C003854,2024-03-02,Affiliate,East,0
C003407,2024-03-02,Social,East,0
C003402,2024-03-02,Affiliate,Central,0
C000176,2024-03-02,Paid Search,West,0
C005003,2024-03-02,Direct,West,0
C007346,2024-03-02,Social,East,1
C007455,2024-03-02,Organic,Central,0
C003043,2024-03-03,Paid Search,West,0
C005972,2024-03-03,Email,North,0
C008099,2024-03-03,Organic,Central,0
C000244,2024-03-03,Paid Search,North,0
C003827,2024-03-03,Social,West,0
C004437,2024-03-03,Email,West,0
C006442,2024-03-03,Social,South,1
C006728,2024-03-03,Direct,Central,0
C003436,2024-03-03,Organic,North,0
C007430,2024-03-03,Organic,South,0
C000168,2024-03-03,Organic,South,0
C006761,2024-03-03,Direct,South,0
C003354,2024-03-03,Email,South,0
C002572,2024-03-03,Social,Central,0
C002352,2024-03-03,Organic,South,0
C000938,2024-03-04,Organic,West,0
C003377,2024-03-04,Social,South,0
C007714,2024-03-04,Affiliate,East,0
C007687,2024-03-04,Social,North,0
C001100,2024-03-04,Paid Search,South,0
C007913,2024-03-04,Paid Search,West,0
C005780,2024-03-04,Email,Central,0
C001543,2024-03-04,Email,West,0
C002405,2024-03-04,Email,South,0
C002114,2024-03-04,Paid Search,West,0
C008411,2024-03-04,Organic,North,0
C007083,2024-03-04,Organic,South,1
C002635,2024-03-04,Direct,West,0
C008077,2024-03-04,Paid Search,East,0
C005162,2024-03-04,Direct,North,0
C001731,2024-03-04,Social,North,0
C006111,2024-03-04,Email,Central,0
C006849,2024-03-05,Organic,Central,0
C002274,2024-03-05,Email,West,0
C000710,2024-03-05,Paid Search,Central,0
C003890,2024-03-05,Direct,East,0
C003381,2024-03-05,Email,West,0
C000521,2024-03-05,Email,Central,0
C003180,2024-03-05,Organic,Central,0
C007937,2024-03-05,Paid Search,West,0
C006564,2024-03-05,Paid Search,East,0
C007663,2024-03-05,Affiliate,Central,1
C005820,2024-03-05,Social,West,0
C000592,2024-03-05,Social,East,0
C000132,2024-03-05,Email,Central,0
C003325,2024-03-05,Paid Search,South,0
C004603,2024-03-05,Direct,Central,0
C002696,2024-03-06,Paid Search,Central,0
C005120,2024-03-06,Organic,,0
C007862,2024-03-06,Paid Search,West,0
C004596,2024-03-06,Organic,Central,0
C000657,2024-03-06,Affiliate,North,0
C002768,2024-03-06,Social,Central,0
C001278,2024-03-06,Affiliate,West,0
C004150,2024-03-06,Organic,Central,0
C003968,2024-03-06,Paid Search,East,0
C004507,2024-03-06,Organic,South,0
C008265,2024-03-06,Email,Central,0
C008727,2024-03-06,Paid Search,East,0
C008072,2024-03-07,Organic,North,0
C002251,2024-03-07,Affiliate,West,1
C008496,2024-03-07,Email,Central,1
C001478,2024-03-07,Affiliate,North,0
C005641,2024-03-07,Direct,East,0
C001248,2024-03-07,Organic,Central,0
C004697,2024-03-07,Email,South,0
C002413,2024-03-07,Direct,Central,0
C007864,2024-03-07,Paid Search,Central,0
C002658,2024-03-07,Social,East,0
C006986,2024-03-07,Direct,South,0
C003803,2024-03-07,Social,West,1
C001362,2024-03-07,Paid Search,North,0
C001802,2024-03-07,Organic,North,0
C004660,2024-03-07,Direct,Central,0
C000675,2024-03-07,Paid Search,Central,0
C000502,2024-03-07,Social,South,0
C000333,2024-03-08,Organic,North,0
C000623,2024-03-08,Organic,South,0
C003352,2024-03-08,Email,Central,0
C004052,2024-03-08,Email,North,0
C008683,2024-03-08,Email,Central,0
C007255,2024-03-08,Affiliate,Central,0
C005903,2024-03-08,Affiliate,West,1
C001441,2024-03-08,Social,East,0
C001429,2024-03-08,Email,South,0
C001074,2024-03-08,Email,West,0
C000077,2024-03-08,Email,South,1
C008614,2024-03-08,Email,Central,0
C006198,2024-03-08,Email,West,1
C001210,2024-03-08,Social,East,0
C002886,2024-03-09,Organic,Central,0
C002472,2024-03-09,Paid Search,South,0
C001175,2024-03-09,Paid Search,North,0
C004409,2024-03-09,Organic,Central,0
C002016,2024-03-09,Paid Search,North,0
C005719,2024-03-09,Email,North,0
C001029,2024-03-09,Organic,North,0
C001001,2024-03-09,Affiliate,East,0
C003850,2024-03-09,Social,South,0
C000980,2024-03-09,Paid Search,Central,0
C001252,2024-03-09,Social,South,0
C007068,2024-03-09,Email,East,0
C007228,2024-03-09,Affiliate,East,0
C001165,2024-03-09,Organic,South,0
C001104,2024-03-09,Affiliate,Central,0
C002962,2024-03-10,Email,West,0
C006364,2024-03-10,Paid Search,North,0
C005947,2024-03-10,Social,Central,0
C005934,2024-03-10,Social,South,0
C000584,2024-03-10,Organic,East,0
C007067,2024-03-10,Organic,Central,0
C006087,2024-03-10,Social,West,0
C004080,2024-03-10,Paid Search,Central,0
C006398,2024-03-10,Paid Search,East,0
C007775,2024-03-10,Paid Search,North,0
C002762,2024-03-10,Social,North,0
C005361,2024-03-11,Email,North,0
C007530,2024-03-11,Email,West,0
C002504,2024-03-11,Paid Search,East,0
C004997,2024-03-11,Affiliate,Central,0
C007005,2024-03-11,Social,East,0
C000112,2024-03-11,Social,South,0
C006778,2024-03-11,Paid Search,South,0
C002964,2024-03-11,Direct,Central,0
C003928,2024-03-11,Paid Search,North,0
C000445,2024-03-12,Organic,West,0
C002700,2024-03-12,Social,West,0
C007193,2024-03-12,Organic,North,0
C007924,2024-03-12,Organic,South,0
C001556,2024-03-12,Paid Search,West,0
C007477,2024-03-12,Paid Search,West,0
C003867,2024-03-12,Social,South,0
C003056,2024-03-12,Organic,South,0
C008646,2024-03-12,Organic,East,0
C005036,2024-03-12,Organic,East,0
C008357,2024-03-12,Direct,Central,0
C004600,2024-03-12,Direct,South,0
C002062,2024-03-12,Organic,South,0
C000162,2024-03-12,Paid Search,Central,0
C006745,2024-03-13,Affiliate,South,0
C007993,2024-03-13,Paid Search,Central,0
C004221,2024-03-13,Email,West,0
C000659,2024-03-13,Paid Search,South,0
C006136,2024-03-13,Affiliate,South,0
C006963,2024-03-13,Organic,East,0
C003516,2024-03-13,Organic,Central,0
C003947,2024-03-13,Organic,North,0
C005282,2024-03-14,Social,North,0
C004316,2024-03-14,Organic,West,0
C003329,2024-03-14,Social,South,1
C007117,2024-03-14,Paid Search,North,0
C000802,2024-03-14,Paid Search,Central,0
C002577,2024-03-14,Organic,East,0
C000293,2024-03-14,Paid Search,South,0
C002559,2024-03-14,Affiliate,South,0
C000285,2024-03-14,Social,South,0
C007869,2024-03-14,Direct,West,0
C008977,2024-03-14,Direct,Central,0
C002680,2024-03-14,Paid Search,West,1
C003792,2024-03-14,Paid Search,West,0
C005990,2024-03-15,Organic,West,0
C001865,2024-03-15,Organic,West,0
C006887,2024-03-15,Paid Search,North,0
C000170,2024-03-15,Organic,North,0
C007722,2024-03-15,Direct,South,0
C007165,2024-03-15,Social,East,0
C005803,2024-03-15,Paid Search,West,0
C000487,2024-03-15,Email,South,0
C003209,2024-03-15,Paid Search,North,0
C005246,2024-03-15,Social,South,0
C000189,2024-03-15,Organic,North,1
C006878,2024-03-15,Social,East,0
C005679,2024-03-15,Paid Search,South,0
C008793,2024-03-15,Organic,North,0
C008871,2024-03-15,Paid Search,West,0
C000039,2024-03-16,Direct,Central,0
C004903,2024-03-16,Affiliate,South,0
C001605,2024-03-16,Paid Search,West,0
C008417,2024-03-16,Direct,North,0
C007378,2024-03-16,Email,South,0
C004454,2024-03-16,Social,South,0
C006631,2024-03-16,Direct,North,0
C002135,2024-03-16,Social,South,0
C000036,2024-03-16,Email,South,0
C005815,2024-03-16,Organic,North,0
C005218,2024-03-16,Direct,West,0
C004549,2024-03-16,Paid Search,West,0
C005013,2024-03-16,Email,West,0
C003547,2024-03-16,Affiliate,Central,0
C003995,2024-03-16,Paid Search,South,0
C002219,2024-03-16,Social,South,0
C003781,2024-03-16,Paid Search,North,0
C000655,2024-03-16,Email,Central,0
C000641,2024-03-17,Paid Search,East,0
C004523,2024-03-17,Paid Search,West,0
C002385,2024-03-17,Social,South,0
C000298,2024-03-17,Organic,West,0
C008108,2024-03-17,Social,West,0
C007951,2024-03-17,Paid Search,Central,1
C004542,2024-03-17,Email,West,1
C006156,2024-03-17,Paid Search,East,0
C008030,2024-03-17,Direct,East,0
C001618,2024-03-17,Social,East,0
C008880,2024-03-17,Paid Search,East,0
C006073,2024-03-17,Paid Search,North,0
C002605,2024-03-18,Paid Search,North,0
C004992,2024-03-18,Paid Search,South,0
C005437,2024-03-18,Organic,East,0
C005113,2024-03-18,Social,North,0
C007158,2024-03-18,Paid Search,West,0
C006271,2024-03-18,Social,South,0
C004036,2024-03-18,Organic,East,0
C006681,2024-03-18,Paid Search,Central,0
C002880,2024-03-18,Organic,East,0
C001087,2024-03-18,Paid Search,Central,0
C001054,2024-03-18,Affiliate,South,0
C004623,2024-03-18,Social,North,0
C004905,2024-03-19,Paid Search,Central,0
C001270,2024-03-19,Organic,Central,0
C006012,2024-03-19,Social,South,0
C002126,2024-03-19,Paid Search,East,0
C003563,2024-03-19,Paid Search,Central,0
C003568,2024-03-19,Organic,North,0
C003411,2024-03-19,Social,West,0
C006673,2024-03-19,Paid Search,West,0
C005980,2024-03-19,Social,North,0
C005688,2024-03-19,Affiliate,East,0
C005628,2024-03-19,Email,South,0
C004594,2024-03-19,Organic,Central,0
C001532,2024-03-19,Direct,South,0
C001810,2024-03-19,Organic,South,0
C008427,2024-03-19,Organic,South,0
C005210,2024-03-19,Email,East,0
C001049,2024-03-19,Email,North,0
C002863,2024-03-19,Social,South,0
C002084,2024-03-19,Social,South,0
C000920,2024-03-19,Email,North,0
C008606,2024-03-20,Paid Search,South,0
C002583,2024-03-20,Paid Search,West,0
C006688,2024-03-20,Organic,North,0
C001949,2024-03-20,Social,North,0
C008103,2024-03-20,Direct,North,0
C003006,2024-03-20,Organic,East,0
C006757,2024-03-20,Email,East,0
C007893,2024-03-20,Paid Search,East,0
C004189,2024-03-20,Organic,West,0
C001776,2024-03-20,Affiliate,West,0
C004634,2024-03-20,Paid Search,Central,0
C003481,2024-03-20,Direct,North,0
C002484,2024-03-20,Paid Search,South,0
C005176,2024-03-20,Organic,South,0
C000463,2024-03-20,Organic,South,0
C002300,2024-03-20,Email,North,0
C000706,2024-03-20,Paid Search,West,0
C003343,2024-03-20,Paid Search,Central,0
C007109,2024-03-20,Direct,Central,0
C005658,2024-03-21,Organic,Central,0
C003818,2024-03-21,Paid Search,West,0
C000468,2024-03-21,Organic,Central,0
C004124,2024-03-21,Social,North,0
C004275,2024-03-21,Paid Search,South,0
C005583,2024-03-21,Organic,Central,0
C005964,2024-03-21,Paid Search,East,0
C001648,2024-03-21,Paid Search,East,0
C007653,2024-03-21,Affiliate,South,0
C006535,2024-03-21,Social,Central,0
C003252,2024-03-21,Organic,Central,0
C006025,2024-03-21,Direct,East,0
C003288,2024-03-21,Organic,East,0
C003589,2024-03-21,Paid Search,North,0
C001674,2024-03-22,Direct,Central,0
C001606,2024-03-22,Email,West,0
C005872,2024-03-22,Social,West,0
C002147,2024-03-22,Social,West,0
C005114,2024-03-22,Paid Search,North,1
C005931,2024-03-22,Paid Search,South,0
C005913,2024-03-22,Affiliate,Central,0
C002976,2024-03-22,Paid Search,East,0
C006450,2024-03-22,Social,West,0
C006459,2024-03-22,Affiliate,North,1
C007849,2024-03-22,Affiliate,South,0
C007507,2024-03-22,Paid Search,Central,0
C000362,2024-03-22,Paid Search,North,0
C004753,2024-03-22,Paid Search,North,1
C000104,2024-03-22,Organic,,0
C006191,2024-03-23,Paid Search,South,0
C001009,2024-03-23,Organic,South,0
C002603,2024-03-23,Organic,East,0
C005486,2024-03-23,Email,West,0
C006330,2024-03-23,Social,South,0
C003440,2024-03-23,Direct,Central,0
C001909,2024-03-23,Organic,North,0
C007915,2024-03-23,Paid Search,North,0
C007331,2024-03-23,Organic,West,0
C001091,2024-03-23,Organic,Central,0
C008852,2024-03-23,Affiliate,East,0
C005098,2024-03-23,Direct,West,0
C004140,2024-03-23,Paid Search,North,0
C008303,2024-03-24,Social,North,0
C005244,2024-03-24,Direct,Central,0
C006949,2024-03-24,Social,West,0
C004010,2024-03-24,Direct,North,0
C005179,2024-03-24,Paid Search,West,0
C004028,2024-03-24,Email,South,0
C002672,2024-03-24,Affiliate,South,0
C004652,2024-03-24,Social,Central,0
C005209,2024-03-24,Organic,Central,0
C002507,2024-03-24,Affiliate,North,0
C004551,2024-03-24,Direct,East,0
C008386,2024-03-24,Social,Central,0
C000993,2024-03-24,Social,South,0
C003541,2024-03-24,Organic,Central,0
C007675,2024-03-24,Social,East,0
C004332,2024-03-24,Organic,West,0
C005687,2024-03-25,Affiliate,West,0
C005208,2024-03-25,Paid Search,North,0
C001470,2024-03-25,Affiliate,North,0
C004155,2024-03-25,Affiliate,North,0
C000317,2024-03-25,Email,East,0
C008952,2024-03-25,Organic,South,0
C007485,2024-03-25,Social,West,0
C005769,2024-03-25,Affiliate,North,0
C007386,2024-03-25,Affiliate,South,0
