order_id,customer_id,order_date,attribution_channel,status,shipping_cost,discount_amount
O0008246,C008416,2024-06-02 02:00:00,Social,fulfilled,5.2,0.0
O0018808,C000031,2024-11-21 09:00:00,Paid Search,fulfilled,2.83,0.0
O0011537,C006160,2024-07-30 22:00:00,Affiliate,fulfilled,5.09,2.2
O0009865,C007864,2024-07-01 17:00:00,Organic,fulfilled,3.37,0.0
O0026809,C007199,2025-03-16 15:00:00,Email,fulfilled,4.4,9.36
O0021782,C006992,2025-01-04 13:00:00,Direct,fulfilled,5.1,0.0
O0019434,C002677,2024-12-01 23:00:00,Email,fulfilled,2.62,0.0
O0035286,C003612,2025-07-08 02:00:00,Organic,fulfilled,4.75,0.0
O0015286,C004109,2024-09-27 04:00:00,Email,fulfilled,4.42,9.85
O0007294,C006202,2024-05-17 03:00:00,Email,fulfilled,4.12,6.89
O0005576,C004005,2024-04-15 08:00:00,Paid Search,canceled,2.67,18.23
O0004698,C001000,2024-03-31 02:00:00,Organic,canceled,4.55,0.0
O0020614,C005566,2024-12-18 15:00:00,Email,fulfilled,3.87,16.94
O0033957,C001388,2025-06-21 11:00:00,Organic,fulfilled,4.52,11.58
O0000022,C003613,2024-01-01 06:00:00,Paid Search,fulfilled,3.53,0.0
O0022484,C000498,2025-01-13 05:00:00,Social,fulfilled,2.18,7.35
O0032944,C002522,2025-06-07 18:00:00,Organic,fulfilled,3.32,0.0
O0003829,C005186,2024-03-15 19:00:00,Paid Search,fulfilled,3.37,0.0
O0029786,C006363,2025-04-25 05:00:00,Organic,fulfilled,3.77,18.51
O0023303,C001823,2025-01-26 11:00:00,Direct,fulfilled,3.85,0.0
O0010849,C000242,2024-07-18 01:00:00,Direct,fulfilled,2.94,0.0
O0033547,C001395,2025-06-15 15:00:00,Paid Search,fulfilled,4.87,0.0
O0021579,C004980,2025-01-01 01:00:00,Affiliate,fulfilled,4.2,4.89
O0012705,C005363,2024-08-17 10:00:00,Paid Search,canceled,4.1,0.0
O0017139,C005613,2024-10-26 05:00:00,Direct,fulfilled,3.8,11.1
O0034615,C004582,2025-06-30 20:00:00,Affiliate,fulfilled,2.99,0.0
O0000788,C007365,2024-01-17 01:00:00,Organic,fulfilled,2.48,0.0
O0018658,C007193,2024-11-19 05:00:00,Email,fulfilled,4.72,17.48
O0002835,C007503,2024-02-25 20:00:00,Organic,fulfilled,3.63,0.0
O0010497,C006490,2024-07-12 13:00:00,Paid Search,fulfilled,3.24,0.0
O0000553,C005074,2024-01-12 07:00:00,Organic,fulfilled,3.81,4.79
O0010201,C003778,2024-07-07 09:00:00,Email,fulfilled,3.8,0.0
O0025033,C008548,2025-02-19 15:00:00,Email,fulfilled,3.66,0.0
O0025118,C005091,2025-02-20 01:00:00,Organic,fulfilled,6.13,0.0
O0002128,C007295,2024-02-11 22:00:00,Paid Search,fulfilled,4.72,16.25
O0007802,C006602,2024-05-26 20:00:00,Direct,fulfilled,3.29,6.91
O0025548,C003287,2025-02-26 23:00:00,Paid Search,fulfilled,3.4,0.0
O0019061,C003858,2024-11-25 08:00:00,Organic,fulfilled,4.66,0.0
O0026446,C009000,2025-03-11 00:00:00,Email,fulfilled,4.27,0.0
O0003410,C006625,2024-03-07 02:00:00,Paid Search,fulfilled,3.6,0.0
O0010100,C007487,2024-07-05 22:00:00,Paid Search,fulfilled,4.28,0.0
O0029103,C003934,2025-04-16 05:00:00,Organic,fulfilled,4.21,0.0
O0028378,C006538,2025-04-06 10:00:00,Organic,fulfilled,3.87,0.0
O0026379,C002273,2025-03-10 14:00:00,Organic,fulfilled,4.46,0.0
O0026983,C001879,2025-03-18 23:00:00,Paid Search,fulfilled,5.17,10.6
O0021758,C000618,2025-01-03 05:00:00,Organic,fulfilled,3.96,0.0
O0028669,C002087,2025-04-10 04:00:00,Paid Search,fulfilled,3.28,0.0
O0032328,C007788,2025-05-29 09:00:00,Organic,fulfilled,4.86,12.33
O0035626,C000985,2025-07-12 07:00:00,Paid Search,fulfilled,3.82,0.0
O0018994,C000115,2024-11-24 01:00:00,Organic,fulfilled,3.19,0.0
O0022631,C007376,2025-01-16 01:00:00,Organic,fulfilled,4.81,0.0
O0000474,C001494,2024-01-11 12:00:00,Direct,fulfilled,5.04,10.15
O0035550,C007062,2025-07-11 22:00:00,Paid Search,fulfilled,4.45,2.94
O0011978,C002439,2024-08-06 14:00:00,Direct,fulfilled,2.75,19.66
O0021637,C001478,2025-01-01 06:00:00,Social,fulfilled,5.41,11.15
O0013889,C007401,2024-09-05 16:00:00,Email,fulfilled,3.46,10.25
O0004002,C003854,2024-03-18 19:00:00,Paid Search,fulfilled,5.19,0.0
O0028231,C002455,2025-04-04 23:00:00,Organic,fulfilled,4.39,0.0
O0034300,C001500,2025-06-26 13:00:00,Email,fulfilled,3.87,4.3
O0019140,C000775,2024-11-26 15:00:00,Paid Search,fulfilled,4.79,0.0
O0033565,C003247,2025-06-15 23:00:00,Paid Search,fulfilled,3.42,0.0
O0001521,C006782,2024-01-31 12:00:00,Social,fulfilled,3.43,10.98
O0010811,C006607,2024-07-17 12:00:00,Organic,fulfilled,4.27,2.66
O0021822,C006761,2025-01-04 08:00:00,Paid Search,fulfilled,4.07,11.22
O0008763,C001252,2024-06-11 18:00:00,Paid Search,fulfilled,3.87,0.0
O0011983,C005272,2024-08-06 11:00:00,Email,fulfilled,1.82,8.97
O0007723,C007706,2024-05-24 23:00:00,Paid Search,fulfilled,3.77,19.35
O0006570,C006093,2024-05-04 00:00:00,Email,fulfilled,4.22,0.0
O0022012,C002415,2025-01-07 17:00:00,Affiliate,fulfilled,5.56,0.0
O0021815,C006475,2025-01-04 21:00:00,Organic,pending,5.07,0.0
O0016921,C005530,2024-10-22 14:00:00,Paid Search,pending,4.38,0.0
O0035090,C006115,2025-07-06 17:00:00,Direct,fulfilled,3.55,7.54
O0010006,C006487,2024-07-04 16:00:00,Direct,fulfilled,3.43,16.23
O0008977,C005191,2024-06-15 20:00:00,Paid Search,fulfilled,5.38,0.0
O0022793,C007575,2025-01-18 16:00:00,Paid Search,fulfilled,2.55,0.0
O0020475,C004096,2024-12-16 23:00:00,Email,fulfilled,4.08,0.0
O0013373,C002613,2024-08-28 01:00:00,Email,fulfilled,4.47,0.0
O0034772,C005730,2025-07-02 08:00:00,Affiliate,fulfilled,4.4,0.0
O0026784,C008680,2025-03-15 18:00:00,Paid Search,fulfilled,3.14,0.0
O0034320,C004144,2025-06-26 16:00:00,Organic,fulfilled,4.54,0.0
O0005800,C000241,2024-04-19 12:00:00,Organic,fulfilled,3.78,0.0
O0020547,C004019,2024-12-17 12:00:00,Email,fulfilled,4.46,0.0
O0035224,C006712,2025-07-07 16:00:00,Paid Search,fulfilled,4.45,10.04
O0032707,C001594,2025-06-04 07:00:00,Direct,fulfilled,4.23,0.0
O0021248,C002542,2024-12-26 02:00:00,Social,fulfilled,4.56,0.0
O0033022,C000999,2025-06-08 07:00:00,Organic,fulfilled,3.03,17.05
O0017207,C002279,2024-10-27 21:00:00,Direct,fulfilled,4.54,0.0
O0019891,C004624,2024-12-07 10:00:00,Organic,fulfilled,4.44,0.0
O0036125,C002159,2025-07-19 23:00:00,Affiliate,fulfilled,3.85,0.0
O0035441,C005040,2025-07-10 01:00:00,Organic,fulfilled,2.65,0.0
O0005083,C007151,2024-04-07 05:00:00,Email,fulfilled,3.69,18.45
O0006414,C007600,2024-05-01 07:00:00,Email,pending,3.74,0.0
O0019811,C002621,2024-12-06 13:00:00,Organic,fulfilled,2.7,0.0
O0027122,C006544,2025-03-20 20:00:00,Paid Search,fulfilled,5.64,0.0
O0019653,C004487,2024-12-04 19:00:00,Organic,fulfilled,3.94,4.26
O0018872,C001743,2024-11-22 23:00:00,Social,fulfilled,4.9,18.62
O0016931,C007957,2024-10-22 16:00:00,Paid Search,fulfilled,3.88,0.0
O0033266,C001705,2025-06-11 00:00:00,Organic,fulfilled,1.8,17.34
O0016561,C006802,2024-10-17 04:00:00,Organic,fulfilled,3.96,0.0
O0011499,C000809,2024-07-29 13:00:00,Email,fulfilled,6.18,8.9
O0032840,C001876,2025-06-05 04:00:00,Social,fulfilled,3.86,0.0
O0011480,C006688,2024-07-29 21:00:00,Direct,fulfilled,4.29,0.0
O0003405,C000545,2024-03-07 01:00:00,Paid Search,fulfilled,3.88,3.38
O0002880,C001099,2024-02-26 19:00:00,Organic,fulfilled,3.6,0.0
O0036243,C006870,2025-07-20 03:00:00,Paid Search,fulfilled,2.18,0.0
O0006627,C007469,2024-05-05 18:00:00,Affiliate,fulfilled,2.4,0.0
O0030349,C002338,2025-05-02 21:00:00,Organic,fulfilled,4.19,0.0
O0036523,C005852,2025-07-24 19:00:00,Affiliate,fulfilled,3.1,0.0
O0013499,C001840,2024-08-30 08:00:00,Direct,fulfilled,3.6,0.0
O0019275,C002791,2024-11-29 16:00:00,Affiliate,canceled,4.08,0.0
O0017209,C001475,2024-10-27 12:00:00,Direct,fulfilled,4.16,0.0
O0002897,C005863,2024-02-26 02:00:00,Paid Search,fulfilled,4.38,0.0
O0020038,C003958,2024-12-09 00:00:00,Paid Search,fulfilled,3.71,0.0
O0004620,C008977,2024-03-30 08:00:00,Affiliate,fulfilled,4.67,0.0
O0023971,C004617,2025-02-04 02:00:00,Organic,fulfilled,2.95,0.0
O0033443,C006480,2025-06-14 13:00:00,Email,canceled,2.11,0.0
O0005465,C006254,2024-04-13 13:00:00,Paid Search,fulfilled,3.79,0.0
O0033910,C007473,2025-06-20 14:00:00,Paid Search,fulfilled,6.26,0.0
O0015635,C008461,2024-10-03 18:00:00,Direct,fulfilled,3.99,0.0
O0020323,C007865,2024-12-14 07:00:00,Direct,fulfilled,4.32,2.14
O0004897,C007783,2024-04-03 04:00:00,Social,fulfilled,2.36,0.0
O0010883,C006566,2024-07-18 23:00:00,Paid Search,fulfilled,5.12,0.0
O0022121,C006591,2025-01-08 03:00:00,Paid Search,fulfilled,2.84,0.0
O0011302,C008825,2024-07-26 12:00:00,Email,fulfilled,5.09,0.0
O0016278,C001893,2024-10-13 06:00:00,Direct,fulfilled,3.45,0.0
O0027514,C007134,2025-03-25 19:00:00,Paid Search,fulfilled,3.48,0.0
O0018901,C003242,2024-11-23 05:00:00,Email,fulfilled,4.9,0.0
O0008175,C003441,2024-06-01 20:00:00,Organic,fulfilled,4.64,0.0
O0008358,C001098,2024-06-04 01:00:00,Paid Search,pending,3.96,2.35
O0025386,C001842,2025-02-24 21:00:00,Email,fulfilled,4.29,0.0
O0013169,C002800,2024-08-25 18:00:00,Affiliate,fulfilled,5.2,0.0
O0035228,C002430,2025-07-07 12:00:00,Paid Search,fulfilled,3.55,0.0
O0017004,C000994,2024-10-23 02:00:00,Paid Search,fulfilled,4.5,0.0
O0003047,C004453,2024-02-29 11:00:00,Social,fulfilled,4.12,0.0
O0019655,C004339,2024-12-04 21:00:00,Organic,fulfilled,2.92,0.0
O0014721,C006238,2024-09-18 13:00:00,Paid Search,fulfilled,4.49,16.87
O0016495,C005943,2024-10-16 10:00:00,Organic,fulfilled,4.65,0.0
O0008842,C000132,2024-06-13 02:00:00,Affiliate,pending,4.22,0.0
O0007102,C004594,2024-05-13 05:00:00,Paid Search,fulfilled,2.73,0.0
O0016846,C001498,2024-10-21 18:00:00,Organic,fulfilled,4.33,0.0
O0020469,C000005,2024-12-16 06:00:00,Email,fulfilled,1.99,0.0
O0009058,C003964,2024-06-17 10:00:00,Direct,fulfilled,3.97,0.0
O0012852,C002597,2024-08-19 20:00:00,Paid Search,fulfilled,2.85,0.0
O0033232,C003205,2025-06-11 12:00:00,Affiliate,fulfilled,4.12,0.0
O0010991,C000400,2024-07-20 11:00:00,Paid Search,fulfilled,6.04,0.0
O0024620,C002383,2025-02-14 15:00:00,Affiliate,fulfilled,2.98,0.0
O0033857,C008210,2025-06-19 15:00:00,Paid Search,fulfilled,2.31,11.46
O0002559,C007130,2024-02-20 13:00:00,Organic,fulfilled,3.82,0.0
O0023940,C001238,2025-02-04 09:00:00,Affiliate,fulfilled,5.23,0.0
O0021792,C008174,2025-01-04 23:00:00,Direct,fulfilled,3.05,4.22
O0019688,C002934,2024-12-04 19:00:00,Paid Search,fulfilled,4.37,13.9
O0011717,C005396,2024-08-02 03:00:00,Affiliate,fulfilled,5.96,0.0
O0022154,C006497,2025-01-09 03:00:00,Email,fulfilled,3.83,0.0
O0018386,C005893,2024-11-15 23:00:00,Affiliate,fulfilled,1.31,0.0
O0007015,C003075,2024-05-12 10:00:00,Direct,fulfilled,3.28,0.0
O0026361,C001504,2025-03-10 05:00:00,Direct,fulfilled,3.67,10.25
O0029286,C002316,2025-04-18 23:00:00,Paid Search,fulfilled,3.53,0.0
O0033606,C000733,2025-06-16 03:00:00,Organic,fulfilled,3.99,0.0
O0014261,C000938,2024-09-11 03:00:00,Organic,fulfilled,4.25,0.0
O0027936,C006300,2025-03-31 06:00:00,Organic,fulfilled,3.91,14.78
O0036756,C007014,2025-07-27 11:00:00,Direct,fulfilled,5.13,0.0
O0020400,C001541,2024-12-15 22:00:00,Direct,fulfilled,4.93,5.98
O0029662,C005729,2025-04-23 02:00:00,Organic,fulfilled,4.88,0.0
O0009294,C003664,2024-06-21 16:00:00,Paid Search,fulfilled,2.3,0.0
O0021809,C004699,2025-01-04 08:00:00,Organic,fulfilled,3.98,0.0
O0022210,C008371,2025-01-10 01:00:00,Email,fulfilled,4.9,0.0
O0028314,C001509,2025-04-05 03:00:00,Paid Search,fulfilled,3.01,0.0
O0026672,C008201,2025-03-14 05:00:00,Organic,fulfilled,3.99,0.0
O0012065,C000522,2024-08-07 02:00:00,Paid Search,fulfilled,4.65,0.0
O0019173,C000464,2024-11-27 01:00:00,Direct,fulfilled,3.92,0.0
O0021130,C004759,2024-12-25 01:00:00,Email,fulfilled,5.26,0.0
O0026674,C000425,2025-03-14 10:00:00,Organic,fulfilled,4.5,0.0
O0000058,C002968,2024-01-02 15:00:00,Organic,fulfilled,3.22,0.0
O0011908,C007864,2024-08-05 00:00:00,Affiliate,fulfilled,5.27,0.0
O0003697,C006981,2024-03-13 19:00:00,Organic,fulfilled,3.71,0.0
O0023557,C001163,2025-01-29 02:00:00,Paid Search,fulfilled,4.2,8.76
O0006195,C001408,2024-04-27 19:00:00,Email,fulfilled,3.68,0.0
O0022390,C006677,2025-01-12 22:00:00,Paid Search,fulfilled,2.79,0.0
O0035664,C004201,2025-07-13 14:00:00,Email,fulfilled,3.88,0.0
O0005236,C002903,2024-04-09 22:00:00,Paid Search,fulfilled,4.85,0.0
O0012675,C004838,2024-08-17 14:00:00,Email,fulfilled,2.09,0.0
O0015928,C001587,2024-10-07 03:00:00,Paid Search,canceled,4.24,0.0
O0001775,C004246,2024-02-05 00:00:00,Direct,fulfilled,4.66,0.0
O0001989,C003393,2024-02-09 10:00:00,Direct,canceled,4.57,0.0
O0022626,C005781,2025-01-16 23:00:00,Organic,fulfilled,4.54,0.0
O0021761,C003989,2025-01-03 05:00:00,Paid Search,fulfilled,3.17,0.0
O0015778,C001417,2024-10-05 05:00:00,Organic,fulfilled,4.97,13.38
O0027736,C000697,2025-03-28 11:00:00,Organic,fulfilled,2.92,0.0
O0012083,C002143,2024-08-08 09:00:00,Direct,fulfilled,2.74,0.0
O0019560,C007373,2024-12-02 11:00:00,Social,fulfilled,4.64,0.0
O0007461,C008865,2024-05-20 11:00:00,Email,fulfilled,3.71,0.0
O0006280,C008981,2024-04-28 11:00:00,Paid Search,fulfilled,4.45,0.0
O0022257,C002933,2025-01-10 01:00:00,Paid Search,fulfilled,3.75,0.0
O0001292,C002017,2024-01-27 12:00:00,Paid Search,fulfilled,3.88,0.0
O0005626,C000485,2024-04-16 20:00:00,Organic,fulfilled,3.95,0.0
O0023958,C001351,2025-02-04 22:00:00,Email,fulfilled,4.93,14.02
O0000949,C008210,2024-01-20 21:00:00,Social,fulfilled,3.78,0.0
O0030809,C002935,2025-05-08 05:00:00,Paid Search,fulfilled,4.09,0.0
O0013819,C006556,2024-09-04 13:00:00,Direct,fulfilled,3.88,0.0
O0020828,C005192,2024-12-21 00:00:00,Organic,canceled,2.71,0.0
O0005488,C001339,2024-04-14 01:00:00,Email,fulfilled,3.7,0.0
O0002333,C007105,2024-02-16 20:00:00,Affiliate,fulfilled,4.58,0.0
O0000865,C006711,2024-01-19 07:00:00,Affiliate,fulfilled,3.05,0.0
O0018167,C000171,2024-11-11 08:00:00,Email,fulfilled,4.63,0.0
O0037092,C005014,2025-07-31 13:00:00,Direct,fulfilled,3.86,18.51
O0031523,C007920,2025-05-18 15:00:00,Direct,fulfilled,2.07,0.0
O0036621,C004516,2025-07-25 22:00:00,Email,fulfilled,4.63,9.95
O0006690,C001790,2024-05-06 02:00:00,Direct,fulfilled,2.95,0.0
O0023113,C005791,2025-01-23 00:00:00,Direct,fulfilled,3.01,0.0
O0001904,C002000,2024-02-07 23:00:00,Paid Search,fulfilled,5.49,0.0
O0033713,C004578,2025-06-17 02:00:00,Paid Search,fulfilled,5.73,14.14
O0007121,C001338,2024-05-14 13:00:00,Direct,fulfilled,5.85,0.0
O0033914,C008240,2025-06-20 22:00:00,Social,fulfilled,5.77,0.0
O0012665,C005890,2024-08-17 18:00:00,Affiliate,fulfilled,4.22,0.0
O0017894,C005412,2024-11-07 06:00:00,Direct,fulfilled,3.54,0.0
O0008803,C008947,2024-06-12 04:00:00,Organic,fulfilled,5.34,9.23
O0004294,C006963,2024-03-24 18:00:00,Email,fulfilled,4.98,10.73
O0018666,C006686,2024-11-19 04:00:00,Email,pending,2.88,0.0
O0023888,C005977,2025-02-03 11:00:00,Email,fulfilled,3.86,0.0
O0027378,C008870,2025-03-24 21:00:00,Direct,fulfilled,3.98,0.0
O0036745,C001580,2025-07-27 09:00:00,Affiliate,fulfilled,2.91,0.0
O0027981,C006744,2025-04-01 03:00:00,Affiliate,fulfilled,4.48,0.0
O0009617,C004348,2024-06-27 09:00:00,Organic,fulfilled,4.16,0.0
O0015203,C006937,2024-09-26 03:00:00,Affiliate,fulfilled,2.89,0.0
O0027773,C005568,2025-03-29 09:00:00,Direct,fulfilled,3.77,0.0
O0020403,C001167,2024-12-15 23:00:00,Email,fulfilled,2.99,4.24
O0007371,C002048,2024-05-18 04:00:00,Paid Search,fulfilled,3.06,0.0
O0034788,C007222,2025-07-02 03:00:00,Email,fulfilled,3.45,0.0
O0024842,C004237,2025-02-16 02:00:00,Paid Search,fulfilled,4.06,0.0
O0016670,C002800,2024-10-18 08:00:00,Social,fulfilled,2.19,0.0
O0005536,C006240,2024-04-15 18:00:00,Email,fulfilled,4.36,0.0
O0009644,C004595,2024-06-27 16:00:00,Paid Search,fulfilled,5.05,0.0
O0001726,C008250,2024-02-04 20:00:00,Organic,fulfilled,3.6,2.48
O0015027,C006921,2024-09-23 08:00:00,Affiliate,fulfilled,2.23,0.0
O0005000,C008078,2024-04-05 13:00:00,Social,fulfilled,4.12,0.0
O0034410,C003689,2025-06-27 10:00:00,Organic,fulfilled,3.73,0.0
O0021671,C004485,2025-01-02 13:00:00,Organic,pending,4.79,0.0
O0021662,C006651,2025-01-02 18:00:00,Email,fulfilled,4.86,0.0
O0017125,C003996,2024-10-25 15:00:00,Social,fulfilled,3.13,0.0
O0005695,C000040,2024-04-17 21:00:00,Paid Search,fulfilled,4.88,9.88
O0014749,C004745,2024-09-19 23:00:00,Direct,fulfilled,5.0,0.0
O0025315,C004261,2025-02-23 00:00:00,Email,fulfilled,5.15,0.0
O0017577,C004968,2024-11-02 05:00:00,Organic,fulfilled,3.42,0.0
O0009477,C004203,2024-06-25 16:00:00,Affiliate,fulfilled,3.78,0.0
O0019516,C006370,2024-12-02 02:00:00,Email,fulfilled,3.6,19.09
O0031871,C005654,2025-05-22 23:00:00,Paid Search,fulfilled,3.34,0.0
O0034913,C006873,2025-07-03 00:00:00,Social,fulfilled,3.25,0.0
O0003786,C007468,2024-03-15 21:00:00,Direct,fulfilled,2.66,0.0
O0030383,C004184,2025-05-02 01:00:00,Social,fulfilled,3.26,0.0
O0037014,C000002,2025-07-30 13:00:00,Email,fulfilled,3.57,0.0
O0021468,C003965,2024-12-30 03:00:00,Email,fulfilled,3.48,0.0
O0026462,C008517,2025-03-11 23:00:00,Paid Search,fulfilled,4.77,0.0
O0030294,C000520,2025-05-01 15:00:00,Paid Search,fulfilled,2.86,0.0
O0010556,C000810,2024-07-13 05:00:00,Organic,fulfilled,3.69,0.0
O0000294,C006663,2024-01-07 13:00:00,Affiliate,fulfilled,3.49,0.0
O0005471,C005405,2024-04-13 13:00:00,Paid Search,fulfilled,2.11,16.46
O0024998,C006813,2025-02-18 03:00:00,Paid Search,fulfilled,5.57,7.02
O0012783,C004903,2024-08-18 13:00:00,Paid Search,fulfilled,2.11,5.42
O0018961,C001310,2024-11-24 23:00:00,Direct,fulfilled,3.9,0.0
O0022528,C004008,2025-01-14 20:00:00,Paid Search,fulfilled,3.86,6.72
O0019279,C006448,2024-11-29 04:00:00,Direct,fulfilled,4.11,0.0
O0006169,C003694,2024-04-26 15:00:00,Paid Search,fulfilled,2.14,17.81
O0005164,C005964,2024-04-08 01:00:00,Paid Search,fulfilled,3.47,0.0
O0031456,C007588,2025-05-17 01:00:00,Email,fulfilled,3.8,0.0
O0026129,C001111,2025-03-07 01:00:00,Direct,fulfilled,4.99,10.96
O0027413,C007861,2025-03-24 20:00:00,Organic,fulfilled,3.75,0.0
O0028170,C003263,2025-04-03 20:00:00,Paid Search,fulfilled,2.72,8.13
O0017923,C005679,2024-11-07 19:00:00,Organic,fulfilled,4.82,0.0
O0005177,C000017,2024-04-08 23:00:00,Social,fulfilled,4.37,0.0
O0002520,C007901,2024-02-19 03:00:00,Paid Search,fulfilled,2.39,0.0
O0009849,C003137,2024-07-01 07:00:00,Direct,fulfilled,4.84,16.03
O0021562,C007146,2024-12-31 21:00:00,Paid Search,fulfilled,4.59,0.0
O0023934,C003856,2025-02-03 11:00:00,Social,fulfilled,4.99,0.0
O0012934,C001220,2024-08-20 10:00:00,Paid Search,fulfilled,2.8,0.0
O0031099,C001350,2025-05-12 15:00:00,Organic,fulfilled,4.48,0.0
O0026061,C001167,2025-03-05 22:00:00,Social,fulfilled,5.03,0.0
O0026515,C007169,2025-03-12 04:00:00,Email,fulfilled,5.43,0.0
O0010464,C006010,2024-07-12 16:00:00,Direct,fulfilled,4.1,0.0
O0036414,C004181,2025-07-22 11:00:00,Paid Search,fulfilled,1.83,0.0
O0021156,C000187,2024-12-25 07:00:00,Paid Search,fulfilled,5.25,0.0
O0013366,C007941,2024-08-28 23:00:00,Direct,fulfilled,6.34,9.54
O0033948,C005820,2025-06-21 20:00:00,Email,fulfilled,2.66,14.05
O0000511,C007313,2024-01-11 11:00:00,Social,fulfilled,2.66,0.0
O0009108,C005087,2024-06-18 13:00:00,Direct,fulfilled,4.22,0.0
O0017376,C003149,2024-10-29 19:00:00,Paid Search,fulfilled,5.68,0.0
O0021955,C006230,2025-01-06 08:00:00,Email,fulfilled,4.41,0.0
O0024876,C005688,2025-02-17 17:00:00,Direct,fulfilled,5.05,0.0
O0029703,C006161,2025-04-24 00:00:00,Direct,fulfilled,2.66,0.0
O0022811,C006298,2025-01-18 15:00:00,Social,fulfilled,2.62,0.0
O0035254,C008448,2025-07-08 07:00:00,Direct,fulfilled,1.94,0.0
O0027809,C007914,2025-03-29 14:00:00,Organic,fulfilled,3.02,0.0
O0028679,C003931,2025-04-10 20:00:00,Paid Search,fulfilled,3.51,0.0
O0033787,C006790,2025-06-18 20:00:00,Paid Search,fulfilled,3.93,0.0
O0006764,C005936,2024-05-07 23:00:00,Organic,fulfilled,3.43,0.0
O0018744,C005449,2024-11-20 15:00:00,Paid Search,fulfilled,2.42,19.14
O0023464,C002993,2025-01-28 14:00:00,Email,fulfilled,2.5,0.0
O0004207,C003769,2024-03-22 23:00:00,Paid Search,fulfilled,4.25,0.0
O0032395,C008110,2025-05-30 16:00:00,Organic,fulfilled,5.1,13.24
O0020825,C001272,2024-12-21 20:00:00,Organic,pending,4.03,4.23
O0007904,C006711,2024-05-27 09:00:00,Paid Search,fulfilled,4.29,0.0
O0029384,C005947,2025-04-20 20:00:00,Email,fulfilled,3.77,0.0
O0002336,C000149,2024-02-16 23:00:00,Direct,fulfilled,3.84,14.2
O0012453,C001959,2024-08-13 07:00:00,Paid Search,fulfilled,4.37,0.0
O0007907,C007096,2024-05-27 14:00:00,Paid Search,fulfilled,4.28,0.0
O0009521,C007393,2024-06-25 08:00:00,Paid Search,fulfilled,4.46,7.07
O0005849,C002504,2024-04-20 10:00:00,Email,fulfilled,6.13,6.92
O0002354,C003073,2024-02-16 17:00:00,Organic,fulfilled,4.15,0.0
O0012515,C007696,2024-08-14 20:00:00,Paid Search,fulfilled,3.96,11.77
O0014300,C001479,2024-09-11 19:00:00,Social,fulfilled,3.16,0.0
O0027954,C006329,2025-03-31 05:00:00,Paid Search,fulfilled,3.39,0.0
O0020782,C008716,2024-12-20 14:00:00,Paid Search,fulfilled,5.73,19.34
O0010358,C007044,2024-07-10 10:00:00,Affiliate,fulfilled,4.25,19.34
O0019357,C006442,2024-11-30 10:00:00,Email,fulfilled,5.27,0.0
O0012016,C008324,2024-08-07 03:00:00,Direct,fulfilled,2.58,0.0
O0000592,C004895,2024-01-13 03:00:00,Email,fulfilled,2.58,0.0
O0035788,C002851,2025-07-14 02:00:00,Paid Search,fulfilled,4.19,0.0
O0009530,C001172,2024-06-25 16:00:00,Paid Search,fulfilled,3.68,0.0
O0025777,C001100,2025-03-02 08:00:00,Affiliate,fulfilled,4.42,13.21
O0025103,C008661,2025-02-20 17:00:00,Email,fulfilled,3.12,0.0
O0016547,C006797,2024-10-17 04:00:00,Direct,fulfilled,4.8,0.0
O0012025,C008662,2024-08-07 07:00:00,Email,fulfilled,3.32,0.0
O0029836,C001224,2025-04-26 10:00:00,Direct,fulfilled,4.92,6.49
O0036647,C007752,2025-07-25 11:00:00,Paid Search,fulfilled,1.74,0.0
O0019981,C003386,2024-12-08 08:00:00,Paid Search,fulfilled,4.8,0.0
O0020742,C005965,2024-12-20 10:00:00,Email,fulfilled,3.62,0.0
O0001090,C000241,2024-01-23 19:00:00,Paid Search,fulfilled,2.48,5.71
O0030746,C005476,2025-05-07 08:00:00,Paid Search,fulfilled,4.23,0.0
O0014756,C008078,2024-09-19 07:00:00,Direct,fulfilled,5.25,0.0
O0033076,C000834,2025-06-09 13:00:00,Direct,fulfilled,3.88,0.0
O0021689,C004667,2025-01-02 18:00:00,Paid Search,fulfilled,3.87,15.99
O0021943,C007234,2025-01-06 11:00:00,Email,fulfilled,2.86,0.0
O0023377,C001168,2025-01-27 07:00:00,Affiliate,fulfilled,3.59,0.0
O0013401,C005369,2024-08-28 12:00:00,Paid Search,fulfilled,4.49,15.46
O0023049,C006550,2025-01-22 04:00:00,Direct,fulfilled,5.17,0.0
O0034442,C000746,2025-06-27 14:00:00,Social,fulfilled,4.39,0.0
O0027435,C006105,2025-03-24 03:00:00,Paid Search,fulfilled,2.76,0.0
O0020584,C006570,2024-12-17 23:00:00,Paid Search,fulfilled,5.66,8.52
O0028535,C002665,2025-04-08 11:00:00,Paid Search,fulfilled,3.22,0.0
O0010617,C001644,2024-07-14 00:00:00,Organic,fulfilled,4.61,0.0
O0011640,C005409,2024-07-31 20:00:00,Paid Search,fulfilled,3.67,0.0
O0024815,C006740,2025-02-16 21:00:00,Email,fulfilled,4.78,0.0
O0011314,C002754,2024-07-26 05:00:00,Organic,fulfilled,4.19,0.0
O0034603,C003930,2025-06-29 07:00:00,Paid Search,fulfilled,4.0,12.12
O0005274,C007566,2024-04-10 18:00:00,Email,fulfilled,2.59,0.0
O0033669,C001530,2025-06-17 07:00:00,Email,fulfilled,3.93,13.98
