return_id,order_id,product_id,quantity,refund_amount,return_date,reason
R0012731,O0012731,P000002,2,97.4,2024-09-07,Wrong item
R0036103,O0036103,P000170,2,193.6,2025-07-30,Wrong item
R0012335,O0012335,P000178,1,170.73,2024-09-04,Defective
R0000896,O0000896,P000046,1,181.44,2024-01-27,Late delivery
R0035655,O0035655,P000177,1,130.6,2025-08-01,Too small
R0026970,O0026970,P000158,2,39.14,2025-03-29,Late delivery
R0034507,O0034507,P000076,1,70.57,2025-07-02,Changed mind
R0012545,O0012545,P000212,1,66.35,2024-08-19,Defective
R0017225,O0017225,P000069,1,202.06,2024-11-20,Wrong item
R0004648,O0004648,P000090,3,346.98,2024-04-20,Too small
R0013538,O0013538,P000085,1,157.08,2024-09-17,Wrong item
R0012995,O0012995,P000086,2,116.62,2024-09-19,Too small
R0035776,O0035776,P000201,2,89.52,2025-07-24,Defective
R0028168,O0028168,P000180,2,344.04,2025-04-10,Wrong item
R0016629,O0016629,P000034,2,318.32,2024-10-27,Late delivery
R0011506,O0011506,P000075,3,117.45,2024-08-25,Too small
R0027787,O0027787,P000138,1,15.57,2025-04-25,Changed mind
R0026769,O0026769,P000042,1,134.84,2025-03-18,Wrong item
R0018129,O0018129,P000109,1,160.16,2024-11-25,Changed mind
R0008858,O0008858,P000076,1,68.44,2024-06-18,Late delivery
R0009999,O0009999,P000161,3,472.8,2024-07-20,Too small
R0012250,O0012250,P000202,1,67.22,2024-08-31,Wrong item
R0021685,O0021685,P000027,1,8.49,2025-01-22,Changed mind
R0022576,O0022576,P000047,1,211.23,2025-02-08,Wrong item
R0032987,O0032987,P000018,3,501.24,2025-06-11,Changed mind
R0017215,O0017215,P000110,1,23.38,2024-10-30,Too small
R0013955,O0013955,P000042,2,307.26,2024-09-08,Defective
R0016289,O0016289,P000083,1,88.83,2024-10-25,Defective
R0021723,O0021723,P000172,1,183.34,2025-01-10,Changed mind
R0024224,O0024224,P000121,1,159.88,2025-02-13,Changed mind
R0025995,O0025995,P000197,1,45.2,2025-03-30,Late delivery
R0001832,O0001832,P000133,1,187.12,2024-02-14,Defective
R0025489,O0025489,P000197,1,43.51,2025-03-21,Too small
R0020072,O0020072,P000135,1,142.53,2024-12-15,Wrong item
R0027372,O0027372,P000051,2,109.54,2025-04-13,Changed mind
R0007217,O0007217,P000156,1,152.88,2024-06-10,Too small
R0036707,O0036707,P000137,2,190.26,2025-08-24,Defective
R0032306,O0032306,P000021,1,63.5,2025-06-26,Defective
R0008438,O0008438,P000043,1,9.11,2024-06-25,Too small
R0006664,O0006664,P000028,1,9.84,2024-05-11,Defective
R0034776,O0034776,P000072,1,29.28,2025-07-21,Late delivery
R0033112,O0033112,P000196,3,54.63,2025-07-02,Defective
R0020223,O0020223,P000099,1,89.49,2025-01-10,Changed mind
R0023051,O0023051,P000020,1,21.98,2025-02-03,Too small
R0003063,O0003063,P000119,3,417.57,2024-03-08,Changed mind
R0003315,O0003315,P000109,1,160.16,2024-03-08,Wrong item
R0023373,O0023373,P000058,1,111.12,2025-02-07,Changed mind
R0014676,O0014676,P000084,1,117.97,2024-09-30,Wrong item
R0022729,O0022729,P000055,1,103.25,2025-01-21,Late delivery
R0014578,O0014578,P000168,2,119.5,2024-09-21,Too small
R0019271,O0019271,P000161,3,502.74,2024-12-22,Defective
R0022761,O0022761,P000211,1,122.08,2025-01-31,Defective
R0010386,O0010386,P000148,1,81.85,2024-07-14,Late delivery
R0015963,O0015963,P000218,3,118.29,2024-10-14,Too small
R0023711,O0023711,P000116,3,354.06,2025-02-18,Changed mind
R0013726,O0013726,P000075,1,35.69,2024-09-06,Too small
R0033881,O0033881,P000188,1,42.25,2025-07-05,Changed mind
R0023937,O0023937,P000070,1,133.12,2025-02-06,Too small
R0005255,O0005255,P000109,1,141.73,2024-05-04,Wrong item
R0015064,O0015064,P000115,3,192.12,2024-09-26,Wrong item
R0031957,O0031957,P000212,1,66.35,2025-06-04,Too small
R0029467,O0029467,P000180,1,172.02,2025-05-07,Changed mind
R0025392,O0025392,P000201,2,93.04,2025-02-27,Defective
R0037118,O0037118,P000144,1,20.82,2025-08-28,Late delivery
R0004264,O0004264,P000088,1,101.61,2024-03-27,Late delivery
R0014199,O0014199,P000134,1,120.63,2024-10-03,Changed mind
R0018618,O0018618,P000087,2,265.96,2024-11-28,Defective
R0032733,O0032733,P000029,1,23.05,2025-06-21,Late delivery
R0018617,O0018617,P000109,1,151.76,2024-12-02,Defective
R0031736,O0031736,P000149,2,373.64,2025-06-12,Late delivery
R0009681,O0009681,P000040,2,116.7,2024-07-04,Wrong item
R0028987,O0028987,P000001,1,41.02,2025-04-19,Late delivery
R0019831,O0019831,P000162,3,276.99,2024-12-22,Changed mind
R0016370,O0016370,P000205,1,105.36,2024-10-18,Too small
R0006777,O0006777,P000062,2,453.82,2024-06-01,Wrong item
R0025036,O0025036,P000205,2,210.72,2025-03-18,Late delivery
R0017730,O0017730,P000067,1,134.32,2024-11-06,Late delivery
R0030688,O0030688,P000059,2,84.8,2025-05-21,Changed mind
R0012704,O0012704,P000071,3,39.48,2024-09-07,Changed mind
R0013174,O0013174,P000160,3,228.81,2024-08-27,Defective
R0033980,O0033980,P000110,1,23.38,2025-07-13,Too small
R0002626,O0002626,P000127,1,36.9,2024-03-03,Changed mind
R0017155,O0017155,P000120,1,74.55,2024-11-17,Defective
R0001377,O0001377,P000197,1,45.2,2024-02-16,Changed mind
R0031563,O0031563,P000189,3,397.65,2025-05-30,Too small
R0036531,O0036531,P000215,1,102.58,2025-08-15,Defective
R0033899,O0033899,P000151,2,208.54,2025-07-18,Changed mind
R0007084,O0007084,P000039,2,207.8,2024-05-26,Late delivery
R0021980,O0021980,P000110,3,70.14,2025-02-02,Wrong item
R0019820,O0019820,P000044,2,143.84,2024-12-28,Defective
R0008344,O0008344,P000110,1,20.94,2024-07-02,Changed mind
R0012780,O0012780,P000040,1,58.35,2024-09-10,Too small
R0025923,O0025923,P000211,1,122.08,2025-03-24,Wrong item
R0025150,O0025150,P000077,1,54.81,2025-02-23,Defective
R0007372,O0007372,P000083,2,177.66,2024-06-02,Changed mind
R0001656,O0001656,P000143,1,118.23,2024-02-23,Late delivery
R0027755,O0027755,P000152,1,50.19,2025-04-24,Too small
R0027165,O0027165,P000097,1,163.35,2025-04-08,Late delivery
R0003215,O0003215,P000208,1,90.75,2024-03-16,Changed mind
R0024558,O0024558,P000125,2,267.06,2025-02-21,Changed mind
R0001386,O0001386,P000032,3,305.13,2024-02-07,Defective
R0014772,O0014772,P000067,1,134.32,2024-09-28,Defective
R0026236,O0026236,P000177,2,261.2,2025-04-06,Changed mind
R0001831,O0001831,P000192,2,370.7,2024-02-25,Too small
R0003719,O0003719,P000183,1,74.7,2024-03-21,Changed mind
R0011527,O0011527,P000097,2,335.64,2024-08-16,Wrong item
R0031341,O0031341,P000007,1,33.75,2025-06-12,Too small
R0022510,O0022510,P000090,1,115.66,2025-02-12,Late delivery
R0022669,O0022669,P000098,1,8.88,2025-01-19,Changed mind
R0013178,O0013178,P000205,1,105.36,2024-09-14,Defective
R0025458,O0025458,P000113,1,130.31,2025-03-26,Late delivery
R0014078,O0014078,P000067,1,134.32,2024-09-23,Defective
R0029904,O0029904,P000079,1,113.61,2025-05-04,Defective
R0004422,O0004422,P000093,2,69.92,2024-04-09,Defective
R0024242,O0024242,P000194,1,167.78,2025-02-26,Wrong item
R0037037,O0037037,P000041,1,87.84,2025-08-01,Wrong item
R0036643,O0036643,P000055,2,206.5,2025-07-28,Late delivery
R0003841,O0003841,P000147,1,160.43,2024-04-04,Late delivery
R0036863,O0036863,P000125,1,117.89,2025-08-03,Late delivery
R0031819,O0031819,P000195,1,49.35,2025-06-13,Wrong item
R0033401,O0033401,P000089,2,418.08,2025-06-30,Late delivery
R0021885,O0021885,P000079,3,310.44,2025-01-07,Changed mind
R0037212,O0037212,P000027,1,8.95,2025-08-04,Defective
R0010358,O0010358,P000025,1,162.85,2024-07-15,Wrong item
R0005665,O0005665,P000127,1,35.84,2024-04-20,Changed mind
R0015510,O0015510,P000093,3,92.76,2024-10-11,Wrong item
R0006460,O0006460,P000052,1,195.36,2024-05-18,Late delivery
R0011894,O0011894,P000114,2,62.0,2024-08-11,Too small
R0034654,O0034654,P000148,1,77.21,2025-07-06,Too small
R0034912,O0034912,P000203,3,506.55,2025-07-09,Changed mind
R0036349,O0036349,P000075,2,78.3,2025-07-26,Changed mind
R0035831,O0035831,P000093,2,69.92,2025-08-01,Wrong item
R0023074,O0023074,P000191,1,94.4,2025-01-24,Defective
R0013859,O0013859,P000172,1,183.34,2024-09-21,Too small
R0033167,O0033167,P000079,1,113.61,2025-06-29,Wrong item
R0034258,O0034258,P000201,1,46.52,2025-07-16,Wrong item
R0004586,O0004586,P000076,1,70.57,2024-04-21,Late delivery
R0034219,O0034219,P000167,1,93.41,2025-07-15,Wrong item
R0000034,O0000034,P000141,2,486.62,2024-01-22,Defective
R0006099,O0006099,P000085,1,157.08,2024-04-27,Late delivery
R0024505,O0024505,P000054,3,28.44,2025-02-20,Late delivery
R0005568,O0005568,P000047,1,211.23,2024-05-01,Late delivery
R0021772,O0021772,P000069,1,202.06,2025-01-06,Wrong item
R0013621,O0013621,P000208,1,90.75,2024-09-12,Defective
R0023988,O0023988,P000091,2,81.38,2025-02-08,Late delivery
R0013465,O0013465,P000007,2,75.8,2024-09-26,Wrong item
R0021436,O0021436,P000035,1,105.63,2025-01-15,Defective
R0020017,O0020017,P000051,2,119.46,2024-12-18,Too small
R0031553,O0031553,P000167,1,93.41,2025-05-27,Defective
R0023892,O0023892,P000059,3,127.2,2025-02-12,Changed mind
R0025321,O0025321,P000102,2,278.72,2025-03-19,Changed mind
R0006427,O0006427,P000098,2,17.76,2024-05-12,Defective
R0001536,O0001536,P000109,2,320.32,2024-02-29,Late delivery
R0009922,O0009922,P000113,1,130.31,2024-07-27,Wrong item
R0007320,O0007320,P000067,1,129.51,2024-06-13,Changed mind
R0012289,O0012289,P000139,3,153.09,2024-08-25,Changed mind
R0024863,O0024863,P000140,1,129.81,2025-02-28,Defective
R0026164,O0026164,P000214,2,31.2,2025-03-27,Defective
R0009797,O0009797,P000143,2,209.3,2024-07-26,Changed mind
R0016532,O0016532,P000163,2,125.74,2024-10-19,Late delivery
R0003665,O0003665,P000015,1,154.53,2024-04-02,Changed mind
R0028108,O0028108,P000189,1,146.11,2025-04-05,Late delivery
R0001092,O0001092,P000135,1,142.53,2024-02-09,Late delivery
R0010635,O0010635,P000211,1,122.08,2024-08-07,Changed mind
R0006994,O0006994,P000040,1,56.21,2024-05-18,Changed mind
R0035424,O0035424,P000052,1,184.85,2025-07-18,Changed mind
R0021024,O0021024,P000070,3,399.36,2024-12-26,Too small
R0008916,O0008916,P000209,1,75.33,2024-07-06,Late delivery
R0036087,O0036087,P000133,1,187.12,2025-07-27,Too small
R0035416,O0035416,P000022,1,172.32,2025-07-30,Too small
R0011302,O0011302,P000052,1,195.36,2024-08-04,Changed mind
R0018178,O0018178,P000178,3,512.19,2024-11-14,Wrong item
R0034085,O0034085,P000025,2,325.7,2025-06-24,Defective
R0033902,O0033902,P000009,1,160.69,2025-07-11,Late delivery
R0033100,O0033100,P000146,1,176.67,2025-07-06,Too small
R0003486,O0003486,P000174,2,161.24,2024-03-12,Defective
R0016988,O0016988,P000157,3,156.57,2024-11-14,Defective
R0024850,O0024850,P000045,3,531.39,2025-02-23,Defective
R0002802,O0002802,P000066,1,109.32,2024-03-13,Changed mind
R0017650,O0017650,P000175,2,359.14,2024-11-07,Late delivery
R0009127,O0009127,P000182,2,325.62,2024-06-26,Too small
R0015847,O0015847,P000065,1,184.09,2024-10-27,Wrong item
R0019157,O0019157,P000206,1,68.58,2024-12-08,Changed mind
R0002628,O0002628,P000068,1,20.3,2024-02-27,Late delivery
R0010291,O0010291,P000219,3,335.97,2024-07-20,Wrong item
R0032247,O0032247,P000122,1,66.84,2025-06-04,Late delivery
R0001373,O0001373,P000106,2,214.48,2024-02-07,Changed mind
R0033470,O0033470,P000207,1,180.55,2025-07-03,Changed mind
R0007330,O0007330,P000187,1,89.77,2024-06-01,Too small
R0019056,O0019056,P000051,1,59.73,2024-12-20,Defective
R0000732,O0000732,P000163,3,188.61,2024-02-14,Too small
R0020289,O0020289,P000061,1,67.98,2024-12-29,Too small
R0018150,O0018150,P000114,1,31.0,2024-11-17,Wrong item
R0016075,O0016075,P000216,1,174.5,2024-11-01,Defective
R0007838,O0007838,P000189,1,146.11,2024-05-28,Changed mind
R0000698,O0000698,P000046,1,181.44,2024-02-03,Too small
R0028807,O0028807,P000053,1,105.27,2025-04-27,Defective
R0009812,O0009812,P000118,2,285.18,2024-07-11,Too small
R0026915,O0026915,P000207,1,180.55,2025-04-05,Wrong item
R0014180,O0014180,P000143,1,118.23,2024-09-27,Changed mind
R0022625,O0022625,P000106,1,107.24,2025-02-06,Late delivery
R0012820,O0012820,P000145,1,87.36,2024-08-24,Changed mind
R0035981,O0035981,P000217,2,360.84,2025-08-09,Wrong item
R0001760,O0001760,P000019,1,88.69,2024-02-08,Wrong item
R0019090,O0019090,P000093,1,34.96,2024-12-17,Defective
R0036757,O0036757,P000045,1,177.13,2025-08-03,Wrong item
R0015617,O0015617,P000218,1,39.43,2024-10-06,Too small
R0000937,O0000937,P000127,3,120.99,2024-02-18,Late delivery
R0036111,O0036111,P000076,1,70.57,2025-08-12,Wrong item
R0025567,O0025567,P000153,1,29.01,2025-03-09,Late delivery
R0001018,O0001018,P000161,1,149.61,2024-02-05,Late delivery
R0003091,O0003091,P000012,2,299.82,2024-03-25,Changed mind
R0022670,O0022670,P000120,1,74.55,2025-02-04,Defective
R0021096,O0021096,P000004,1,61.41,2025-01-06,Wrong item
R0026949,O0026949,P000086,1,55.07,2025-04-14,Too small
R0035268,O0035268,P000208,2,181.5,2025-07-25,Defective
R0021140,O0021140,P000147,1,160.43,2025-01-19,Wrong item
R0019267,O0019267,P000044,2,143.84,2024-12-23,Changed mind
R0000037,O0000037,P000029,1,23.05,2024-01-08,Wrong item
R0022392,O0022392,P000174,2,161.24,2025-01-20,Late delivery
R0011484,O0011484,P000079,2,205.18,2024-08-26,Changed mind
R0022877,O0022877,P000198,1,155.23,2025-02-02,Defective
R0032592,O0032592,P000079,1,113.61,2025-06-05,Wrong item
R0029100,O0029100,P000197,1,45.2,2025-05-15,Changed mind
R0034732,O0034732,P000159,1,193.58,2025-07-08,Changed mind
R0018915,O0018915,P000162,1,92.33,2024-11-30,Too small
R0036642,O0036642,P000099,2,178.98,2025-08-02,Late delivery
R0012047,O0012047,P000086,3,174.93,2024-08-22,Wrong item
R0021521,O0021521,P000198,2,310.46,2025-01-24,Wrong item
R0011439,O0011439,P000043,1,9.11,2024-08-07,Late delivery
R0003042,O0003042,P000043,1,9.11,2024-03-02,Wrong item
R0019405,O0019405,P000182,1,143.47,2024-12-13,Wrong item
R0032563,O0032563,P000139,3,131.25,2025-06-22,Late delivery
R0019797,O0019797,P000130,2,331.36,2024-12-20,Defective
R0017269,O0017269,P000035,2,211.26,2024-11-10,Too small
R0025736,O0025736,P000198,1,155.23,2025-03-20,Defective
R0025713,O0025713,P000157,1,52.19,2025-03-04,Wrong item
R0037153,O0037153,P000113,1,117.8,2025-08-17,Late delivery
R0013709,O0013709,P000030,1,87.03,2024-09-27,Wrong item
R0012576,O0012576,P000076,1,70.57,2024-09-09,Late delivery
R0024630,O0024630,P000047,3,633.69,2025-03-15,Late delivery
R0011651,O0011651,P000127,2,80.66,2024-08-13,Late delivery
R0013068,O0013068,P000078,1,76.24,2024-09-10,Wrong item
R0018107,O0018107,P000196,1,18.21,2024-11-15,Wrong item
R0034766,O0034766,P000073,2,287.18,2025-07-23,Defective
R0010088,O0010088,P000178,3,512.19,2024-07-08,Changed mind
R0024025,O0024025,P000198,3,465.69,2025-02-28,Late delivery
R0011151,O0011151,P000164,3,311.94,2024-07-28,Late delivery
R0008695,O0008695,P000203,1,157.23,2024-06-16,Defective
R0002190,O0002190,P000171,2,409.8,2024-03-01,Wrong item
R0017497,O0017497,P000143,2,236.46,2024-11-23,Late delivery
R0028842,O0028842,P000090,3,346.98,2025-05-03,Defective
R0006253,O0006253,P000143,2,236.46,2024-05-09,Too small
R0026785,O0026785,P000208,1,90.75,2025-03-20,Too small
R0004327,O0004327,P000109,3,480.48,2024-04-05,Defective
R0001319,O0001319,P000006,1,127.78,2024-02-22,Changed mind
R0015995,O0015995,P000053,1,92.14,2024-10-12,Too small
R0003779,O0003779,P000008,1,119.97,2024-03-29,Wrong item
R0031590,O0031590,P000124,2,76.28,2025-06-17,Too small
R0030368,O0030368,P000187,2,179.54,2025-05-29,Defective
R0024516,O0024516,P000165,2,71.22,2025-02-27,Defective
R0030973,O0030973,P000079,2,227.22,2025-05-17,Changed mind
R0013374,O0013374,P000116,1,118.02,2024-09-05,Changed mind
R0025938,O0025938,P000193,1,62.5,2025-03-26,Too small
R0022169,O0022169,P000124,1,32.73,2025-01-20,Changed mind
R0021209,O0021209,P000112,1,7.78,2025-01-02,Defective
R0026253,O0026253,P000182,1,162.81,2025-03-18,Too small
R0016547,O0016547,P000085,1,157.08,2024-11-06,Late delivery
R0000249,O0000249,P000207,2,361.1,2024-01-20,Wrong item
R0032076,O0032076,P000213,2,250.86,2025-06-04,Defective
R0033113,O0033113,P000049,1,86.43,2025-06-16,Changed mind
R0016377,O0016377,P000194,1,182.77,2024-10-20,Late delivery
R0008565,O0008565,P000196,1,18.21,2024-06-21,Wrong item
R0033076,O0033076,P000085,1,157.08,2025-07-03,Changed mind
R0018287,O0018287,P000112,2,15.56,2024-11-15,Wrong item
R0032056,O0032056,P000217,3,541.26,2025-06-07,Late delivery
R0033722,O0033722,P000080,1,50.15,2025-07-14,Late delivery
R0006559,O0006559,P000094,1,102.07,2024-05-14,Wrong item
R0001052,O0001052,P000210,1,108.74,2024-02-07,Defective
R0006188,O0006188,P000175,1,159.36,2024-04-29,Late delivery
R0021400,O0021400,P000202,1,67.22,2025-01-19,Wrong item
R0003929,O0003929,P000167,1,93.41,2024-03-23,Late delivery
R0036864,O0036864,P000173,2,360.34,2025-08-19,Too small
R0012141,O0012141,P000109,1,160.16,2024-08-24,Late delivery
R0017884,O0017884,P000157,2,90.76,2024-11-25,Changed mind
R0029549,O0029549,P000150,1,122.07,2025-05-10,Late delivery
R0012021,O0012021,P000189,1,146.11,2024-08-23,Defective
R0000726,O0000726,P000182,1,162.81,2024-01-20,Wrong item
R0027730,O0027730,P000198,1,141.77,2025-04-15,Too small
R0031701,O0031701,P000153,1,25.33,2025-05-29,Late delivery
R0029313,O0029313,P000188,1,42.25,2025-04-26,Changed mind
R0025591,O0025591,P000149,1,186.82,2025-03-03,Wrong item
R0013505,O0013505,P000173,1,180.17,2024-09-13,Changed mind
R0006105,O0006105,P000181,3,445.56,2024-05-18,Changed mind
R0004325,O0004325,P000115,1,59.56,2024-04-16,Wrong item
R0008557,O0008557,P000199,2,100.86,2024-07-03,Changed mind
R0009488,O0009488,P000192,3,556.05,2024-07-03,Too small
R0027433,O0027433,P000017,1,129.33,2025-03-30,Late delivery
R0034626,O0034626,P000003,1,143.71,2025-07-07,Too small
R0027752,O0027752,P000149,1,186.82,2025-04-21,Wrong item
R0007204,O0007204,P000134,1,120.63,2024-05-24,Too small
R0017239,O0017239,P000184,2,369.7,2024-11-19,Changed mind
R0035635,O0035635,P000213,3,323.64,2025-07-19,Defective
R0032712,O0032712,P000071,1,13.16,2025-06-16,Changed mind
R0005108,O0005108,P000058,1,111.12,2024-04-25,Wrong item
R0010803,O0010803,P000103,1,86.7,2024-08-07,Late delivery
R0018329,O0018329,P000003,3,417.06,2024-12-11,Late delivery
R0021092,O0021092,P000092,1,158.09,2025-01-14,Changed mind
R0013734,O0013734,P000093,2,69.92,2024-09-30,Too small
R0003059,O0003059,P000180,1,172.02,2024-03-26,Late delivery
R0021459,O0021459,P000161,1,167.58,2025-01-06,Late delivery
R0028080,O0028080,P000200,1,64.82,2025-04-21,Too small
R0033815,O0033815,P000218,1,34.37,2025-07-14,Changed mind
R0011688,O0011688,P000130,1,165.68,2024-08-28,Wrong item
R0030429,O0030429,P000190,1,108.68,2025-05-29,Changed mind
R0035374,O0035374,P000052,3,586.08,2025-07-30,Late delivery
R0024104,O0024104,P000062,1,226.91,2025-02-18,Defective
R0010907,O0010907,P000115,1,64.04,2024-08-04,Defective
R0007438,O0007438,P000064,2,323.7,2024-06-03,Changed mind
R0023742,O0023742,P000208,1,90.75,2025-02-09,Defective
R0005729,O0005729,P000062,1,226.91,2024-05-06,Late delivery
R0026340,O0026340,P000013,1,67.35,2025-03-28,Changed mind
R0026828,O0026828,P000185,1,181.06,2025-04-12,Too small
R0009643,O0009643,P000179,2,42.44,2024-07-13,Late delivery
R0033373,O0033373,P000006,2,255.56,2025-07-10,Too small
R0005104,O0005104,P000025,1,162.85,2024-04-30,Defective
R0019853,O0019853,P000173,3,540.51,2024-12-13,Wrong item
R0022502,O0022502,P000032,3,305.13,2025-02-06,Changed mind
R0015569,O0015569,P000152,1,50.19,2024-10-22,Late delivery
R0015203,O0015203,P000209,2,150.66,2024-10-08,Changed mind
R0011069,O0011069,P000016,3,118.65,2024-08-06,Too small
R0028670,O0028670,P000173,1,180.17,2025-05-07,Wrong item
R0005223,O0005223,P000199,1,50.43,2024-04-19,Too small
R0009789,O0009789,P000049,1,86.43,2024-07-02,Defective
R0010843,O0010843,P000188,1,42.25,2024-08-07,Late delivery
R0009088,O0009088,P000072,1,31.58,2024-07-12,Defective
R0034592,O0034592,P000024,1,110.76,2025-07-02,Too small
R0019711,O0019711,P000075,3,117.45,2024-12-25,Too small
R0009510,O0009510,P000117,3,279.0,2024-06-29,Changed mind
R0033264,O0033264,P000065,1,184.09,2025-06-17,Defective
R0028734,O0028734,P000110,2,40.5,2025-04-22,Changed mind
R0023527,O0023527,P000140,2,259.62,2025-02-07,Too small
R0027747,O0027747,P000195,2,113.0,2025-04-06,Changed mind
R0015958,O0015958,P000070,1,133.12,2024-10-10,Defective
R0031034,O0031034,P000084,1,117.97,2025-05-30,Too small
R0028495,O0028495,P000123,1,13.34,2025-05-03,Wrong item
R0031825,O0031825,P000176,1,73.87,2025-06-08,Changed mind
R0020913,O0020913,P000010,1,91.65,2025-01-03,Changed mind
R0015862,O0015862,P000125,2,267.06,2024-10-23,Defective
R0031494,O0031494,P000155,2,319.46,2025-05-30,Late delivery
R0015063,O0015063,P000127,2,77.88,2024-10-05,Late delivery
R0030911,O0030911,P000050,2,246.66,2025-06-06,Changed mind
R0036888,O0036888,P000111,1,87.61,2025-08-22,Wrong item
R0020890,O0020890,P000120,1,74.55,2025-01-01,Late delivery
R0019292,O0019292,P000203,1,168.85,2024-12-23,Defective
R0027765,O0027765,P000116,3,354.06,2025-04-07,Changed mind
R0021838,O0021838,P000151,2,208.54,2025-01-11,Changed mind
R0036822,O0036822,P000101,1,89.95,2025-07-31,Changed mind
R0013888,O0013888,P000128,1,46.36,2024-09-18,Defective
R0017005,O0017005,P000135,2,285.06,2024-11-01,Defective
R0030676,O0030676,P000156,2,305.76,2025-05-09,Changed mind
R0005169,O0005169,P000146,1,176.67,2024-04-28,Too small
R0005081,O0005081,P000065,1,161.23,2024-04-22,Late delivery
R0013403,O0013403,P000216,1,174.5,2024-09-24,Defective
R0026457,O0026457,P000046,1,181.44,2025-04-01,Changed mind
R0027129,O0027129,P000082,1,108.66,2025-04-06,Changed mind
R0013549,O0013549,P000056,1,211.91,2024-09-27,Wrong item
R0036236,O0036236,P000192,1,185.35,2025-08-04,Wrong item
R0009124,O0009124,P000021,1,63.5,2024-06-30,Defective
R0016176,O0016176,P000052,1,195.36,2024-10-23,Late delivery
R0010796,O0010796,P000167,1,93.41,2024-07-21,Too small
R0026955,O0026955,P000023,3,301.83,2025-03-25,Changed mind
R0001242,O0001242,P000112,1,7.78,2024-02-04,Late delivery
R0010021,O0010021,P000128,2,92.72,2024-07-10,Defective
R0006296,O0006296,P000090,1,115.66,2024-05-13,Wrong item
R0036406,O0036406,P000055,2,192.26,2025-08-20,Changed mind
R0006705,O0006705,P000074,1,102.46,2024-05-12,Changed mind
R0030118,O0030118,P000198,2,310.46,2025-05-14,Wrong item
R0036443,O0036443,P000074,2,204.92,2025-08-16,Changed mind
R0030762,O0030762,P000046,1,181.44,2025-05-30,Defective
R0010143,O0010143,P000172,1,183.34,2024-07-13,Too small
R0028701,O0028701,P000097,1,167.82,2025-04-14,Changed mind
R0007839,O0007839,P000061,2,115.84,2024-06-23,Too small
R0034951,O0034951,P000176,1,73.87,2025-08-01,Late delivery
R0022862,O0022862,P000201,3,139.56,2025-01-26,Wrong item
R0010719,O0010719,P000060,1,19.54,2024-08-09,Wrong item
R0012650,O0012650,P000132,2,410.34,2024-09-09,Too small
R0004877,O0004877,P000128,1,46.36,2024-04-06,Too small
R0011241,O0011241,P000135,1,142.53,2024-08-13,Wrong item
R0031689,O0031689,P000082,1,108.66,2025-05-31,Late delivery
R0016050,O0016050,P000104,1,145.45,2024-10-13,Late delivery
R0011603,O0011603,P000151,1,104.27,2024-08-16,Changed mind
R0025761,O0025761,P000035,1,97.11,2025-03-12,Late delivery
R0013184,O0013184,P000219,1,115.81,2024-08-29,Wrong item
R0018874,O0018874,P000112,1,7.78,2024-11-26,Too small
R0012946,O0012946,P000005,1,237.41,2024-08-31,Defective
R0017260,O0017260,P000217,1,159.75,2024-11-13,Changed mind
R0029693,O0029693,P000074,1,102.46,2025-05-16,Changed mind
R0001367,O0001367,P000184,1,198.0,2024-02-16,Defective
R0000865,O0000865,P000018,2,334.16,2024-01-29,Too small
R0013464,O0013464,P000061,1,66.44,2024-09-18,Changed mind
R0030714,O0030714,P000068,1,20.3,2025-05-25,Changed mind
R0005226,O0005226,P000038,2,301.28,2024-05-01,Wrong item
R0007726,O0007726,P000219,1,115.81,2024-06-20,Defective
R0025077,O0025077,P000120,2,133.78,2025-03-16,Defective
R0011083,O0011083,P000019,3,245.55,2024-08-13,Changed mind
R0029688,O0029688,P000112,1,7.78,2025-05-17,Changed mind
R0009590,O0009590,P000169,1,184.78,2024-07-25,Wrong item
R0015379,O0015379,P000153,2,58.02,2024-10-11,Late delivery
R0013753,O0013753,P000047,1,211.23,2024-09-15,Changed mind
R0003049,O0003049,P000124,1,38.14,2024-03-20,Late delivery
R0029248,O0029248,P000181,3,481.5,2025-04-24,Wrong item
R0033269,O0033269,P000154,2,250.18,2025-06-15,Too small
R0034937,O0034937,P000143,1,118.23,2025-07-15,Wrong item
R0010630,O0010630,P000116,3,354.06,2024-07-29,Defective
R0020843,O0020843,P000185,1,181.06,2025-01-17,Wrong item
R0035860,O0035860,P000077,1,54.81,2025-07-23,Changed mind
R0002215,O0002215,P000046,1,181.44,2024-03-08,Defective
R0003836,O0003836,P000036,1,139.55,2024-04-08,Late delivery
R0020699,O0020699,P000124,1,38.14,2025-01-02,Defective
R0009266,O0009266,P000152,2,100.38,2024-06-25,Changed mind
R0008475,O0008475,P000116,3,354.06,2024-06-14,Defective
R0017198,O0017198,P000024,2,221.52,2024-11-16,Defective
R0015834,O0015834,P000168,1,59.75,2024-10-17,Changed mind
R0003957,O0003957,P000215,1,97.33,2024-03-28,Too small
R0029619,O0029619,P000172,3,550.02,2025-05-04,Too small
R0017523,O0017523,P000005,1,237.41,2024-11-30,Changed mind
R0011441,O0011441,P000015,2,309.06,2024-08-20,Wrong item
R0011752,O0011752,P000166,1,123.53,2024-08-08,Late delivery
R0001518,O0001518,P000005,2,474.82,2024-02-04,Changed mind
R0033976,O0033976,P000066,1,109.32,2025-07-16,Changed mind
R0004063,O0004063,P000048,2,273.86,2024-04-02,Wrong item
